date,Tr,scen
2017-12-03,0.05219712526505202,Control
2017-12-04,0.04985934822141957,Control
2017-12-05,0.0032235672728895396,Control
2017-12-06,0.04429348033871945,Control
2017-12-07,0.02953924697827641,Control
2017-12-08,0.0052980559646265985,Control
2017-12-09,0.10354204975992627,Control
2017-12-10,0.12353527280897145,Control
2017-12-11,0.02581843267095544,Control
2017-12-12,0.023721236060373536,Control
2017-12-13,0.06225565584122469,Control
2017-12-14,0.0023174485140097173,Control
2017-12-15,0.0029661293895756435,Control
2017-12-16,0.027431461579993408,Control
2017-12-17,0.18119849302619695,Control
2017-12-18,0.2555457144547751,Control
2017-12-20,0,Control
2017-12-21,0.3171947646466449,Control
2017-12-22,0.1911917037108692,Control
2017-12-23,0.005074739397186975,Control
2017-12-24,5.368741336965129e-5,Control
2017-12-25,0.009514317847034841,Control
2017-12-26,0.11813736790206618,Control
2017-12-27,0.23034373409519726,Control
2017-12-28,0.3031312211368013,Control
2017-12-29,0.039656022758073076,Control
2017-12-30,0.34380464676718436,Control
2017-12-31,0.28036854018202034,Control
2011-01-01,0,Irrigation stop
2011-01-02,0,Irrigation stop
2011-01-03,0,Irrigation stop
2011-01-04,0,Irrigation stop
2011-01-05,0,Irrigation stop
2011-01-06,0,Irrigation stop
2011-01-07,0,Irrigation stop
2011-01-08,0,Irrigation stop
2011-01-09,0,Irrigation stop
2011-01-10,0,Irrigation stop
2011-01-11,0,Irrigation stop
2011-01-12,0,Irrigation stop
2011-01-13,0,Irrigation stop
2011-01-14,0,Irrigation stop
2011-01-15,0,Irrigation stop
2011-01-16,0,Irrigation stop
2011-01-17,0,Irrigation stop
2011-01-18,0,Irrigation stop
2011-01-19,0,Irrigation stop
2011-01-20,0,Irrigation stop
2011-01-21,0,Irrigation stop
2011-01-22,0,Irrigation stop
2011-01-23,0,Irrigation stop
2011-01-24,0,Irrigation stop
2011-01-25,0,Irrigation stop
2011-01-26,0,Irrigation stop
2011-01-27,0,Irrigation stop
2011-01-28,0,Irrigation stop
2011-01-29,0,Irrigation stop
2011-01-30,0,Irrigation stop
2011-01-31,0,Irrigation stop
2011-02-01,0,Irrigation stop
2011-02-02,0,Irrigation stop
2011-02-03,0,Irrigation stop
2011-02-04,0,Irrigation stop
2011-02-05,0,Irrigation stop
2011-02-06,0,Irrigation stop
2011-02-07,0,Irrigation stop
2011-02-08,0,Irrigation stop
2011-02-09,0,Irrigation stop
2011-02-10,0,Irrigation stop
2011-02-11,0,Irrigation stop
2011-02-12,0,Irrigation stop
2011-02-13,0,Irrigation stop
2011-02-14,0,Irrigation stop
2011-02-15,0,Irrigation stop
2011-02-16,0,Irrigation stop
2011-02-17,0,Irrigation stop
2011-02-18,0,Irrigation stop
2011-02-19,0,Irrigation stop
2011-02-20,0,Irrigation stop
2011-02-21,0,Irrigation stop
2011-02-22,0,Irrigation stop
2011-02-23,0,Irrigation stop
2011-02-24,0,Irrigation stop
2011-02-25,0,Irrigation stop
2011-02-26,0,Irrigation stop
2011-02-27,0,Irrigation stop
2011-02-28,0,Irrigation stop
2011-03-01,0,Irrigation stop
2011-03-02,0,Irrigation stop
2011-03-03,0,Irrigation stop
2011-03-04,0,Irrigation stop
2011-03-05,0,Irrigation stop
2011-03-06,0,Irrigation stop
2011-03-07,0,Irrigation stop
2011-03-08,0.14584057017872448,Irrigation stop
2011-03-09,0.051576403784691464,Irrigation stop
2011-03-10,0,Irrigation stop
2011-03-11,0,Irrigation stop
2011-03-12,0,Irrigation stop
2011-03-13,1.5290268768365463,Irrigation stop
2011-03-14,1.5631987710066115,Irrigation stop
2011-03-15,0.5730996022055933,Irrigation stop
2011-03-16,0.6212242706271159,Irrigation stop
2011-03-17,1.7824972547641411,Irrigation stop
2011-03-18,0.5983066621412678,Irrigation stop
2011-03-19,1.8324186831327303,Irrigation stop
2011-03-20,1.8176799687481437,Irrigation stop
2011-03-21,2.079614439431356,Irrigation stop
2011-03-22,2.1978553171321327,Irrigation stop
2011-03-23,2.371230039850695,Irrigation stop
2011-03-24,2.324566648105551,Irrigation stop
2011-03-25,1.8838368716771166,Irrigation stop
2011-03-26,2.010482527619581,Irrigation stop
2011-03-27,1.459304471371349,Irrigation stop
2011-03-28,2.2501907670539167,Irrigation stop
2011-03-29,1.5986904232900063,Irrigation stop
2011-03-30,1.587188985372302,Irrigation stop
2011-03-31,1.6153371445256186,Irrigation stop
2011-04-01,2.773137857226449,Irrigation stop
2011-04-02,2.618580794611167,Irrigation stop
2011-04-03,1.1675779725532653,Irrigation stop
2011-04-04,2.6513704411085848,Irrigation stop
2011-04-05,2.8743186502684197,Irrigation stop
2011-04-06,2.913027525078099,Irrigation stop
2011-04-07,2.7258037696870723,Irrigation stop
2011-04-08,2.7982277615548647,Irrigation stop
2011-04-09,2.8583884255282856,Irrigation stop
2011-04-10,2.6097896482250813,Irrigation stop
2011-04-11,1.559911671498845,Irrigation stop
2011-04-12,2.387729711204536,Irrigation stop
2011-04-13,2.026236515379929,Irrigation stop
2011-04-14,2.589148163450741,Irrigation stop
2011-04-15,2.51321327586411,Irrigation stop
2011-04-16,2.546621013536736,Irrigation stop
2011-04-17,2.519765123534915,Irrigation stop
2011-04-18,2.4440705501559927,Irrigation stop
2011-04-19,2.323849392048914,Irrigation stop
2011-04-20,2.065715884942214,Irrigation stop
2011-04-21,1.848250546654932,Irrigation stop
2011-04-22,1.9171096639135201,Irrigation stop
2011-04-23,1.7060886357149085,Irrigation stop
2011-04-24,1.90356590836392,Irrigation stop
2011-04-25,1.963459863819895,Irrigation stop
2011-04-26,1.7889489098272084,Irrigation stop
2011-04-27,0.9106615247436287,Irrigation stop
2011-04-28,1.2435283722843213,Irrigation stop
2011-04-29,2.0040964095044704,Irrigation stop
2011-04-30,1.878903889328106,Irrigation stop
2011-05-01,1.7117277173944012,Irrigation stop
2011-05-02,0.3400506458160579,Irrigation stop
2011-05-03,1.8367986036061432,Irrigation stop
2011-05-04,1.937133030995244,Irrigation stop
2011-05-05,1.8191623085660424,Irrigation stop
2011-05-06,1.634993492485803,Irrigation stop
2011-05-07,1.3818423926829333,Irrigation stop
2011-05-08,1.5740612931958378,Irrigation stop
2011-05-09,1.352675102918755,Irrigation stop
2011-05-10,1.04397096575095,Irrigation stop
2011-05-11,0.5919113153755995,Irrigation stop
2011-05-12,1.3311486066537102,Irrigation stop
2011-05-13,0.989706073415284,Irrigation stop
2011-05-14,1.6251409707747704,Irrigation stop
2011-05-15,2.9019194745846817,Irrigation stop
2011-05-16,3.0878027432924315,Irrigation stop
2011-05-17,3.7330827197495795,Irrigation stop
2011-05-18,3.5415834513789393,Irrigation stop
2011-05-19,3.8401099049598955,Irrigation stop
2011-05-20,3.801003098238796,Irrigation stop
2011-05-21,3.0898647368070637,Irrigation stop
2011-05-22,4.123073826936004,Irrigation stop
2011-05-23,4.278991633238849,Irrigation stop
2011-05-24,4.089287363441612,Irrigation stop
2011-05-25,3.713001698112863,Irrigation stop
2011-05-26,1.7980271103423973,Irrigation stop
2011-05-27,4.198824310729596,Irrigation stop
2011-05-28,4.367038468008903,Irrigation stop
2011-05-29,4.3613074066048165,Irrigation stop
2011-05-30,0.2094358888842369,Irrigation stop
2011-05-31,1.6019969898346371,Irrigation stop
2011-06-01,3.2478365923400982,Irrigation stop
2011-06-02,3.330527474451246,Irrigation stop
2011-06-03,3.348037413825112,Irrigation stop
2011-06-04,3.5912648887180616,Irrigation stop
2011-06-05,3.1668835899151255,Irrigation stop
2011-06-06,2.7105472082788142,Irrigation stop
2011-06-07,0.8934809144897484,Irrigation stop
2011-06-08,2.894648442942745,Irrigation stop
2011-06-09,3.7843905041347337,Irrigation stop
2011-06-10,3.233111488961603,Irrigation stop
2011-06-11,3.474527695384766,Irrigation stop
2011-06-12,2.6572394818261773,Irrigation stop
2011-06-13,3.725619833867466,Irrigation stop
2011-06-14,3.8454229874102492,Irrigation stop
2011-06-15,2.9507161394141836,Irrigation stop
2011-06-16,2.3681410198058286,Irrigation stop
2011-06-17,1.2387480287752939,Irrigation stop
2011-06-18,3.8320418415763147,Irrigation stop
2011-06-19,3.8006298672553918,Irrigation stop
2011-06-20,3.6129187721413056,Irrigation stop
2011-06-21,2.74603803347062,Irrigation stop
2011-06-22,1.919706932723809,Irrigation stop
2011-06-23,3.9765151002496553,Irrigation stop
2011-06-24,4.056405003904481,Irrigation stop
2011-06-25,4.168733893239142,Irrigation stop
2011-06-26,4.372866456353355,Irrigation stop
2011-06-27,4.242023481431941,Irrigation stop
2011-06-28,3.3336102362775146,Irrigation stop
2011-06-29,3.7197814637774815,Irrigation stop
2011-06-30,4.130176695423667,Irrigation stop
2011-07-01,4.093055100312008,Irrigation stop
2011-07-02,4.488132002599024,Irrigation stop
2011-07-03,4.109422949198615,Irrigation stop
2011-07-04,4.491879500866876,Irrigation stop
2011-07-05,4.245036942060847,Irrigation stop
2011-07-06,3.6962854298194543,Irrigation stop
2011-07-07,3.1856278136556946,Irrigation stop
2011-07-08,3.696810067494064,Irrigation stop
2011-07-09,3.34183889896597,Irrigation stop
2011-07-10,4.3492577842635205,Irrigation stop
2011-07-11,4.314763009246816,Irrigation stop
2011-07-12,0.1121077849371505,Irrigation stop
2011-07-13,3.213083842942873,Irrigation stop
2011-07-14,4.191564189050968,Irrigation stop
2011-07-15,3.9805844182403427,Irrigation stop
2011-07-16,0.6809145489804305,Irrigation stop
2011-07-17,3.5510345329652386,Irrigation stop
2011-07-18,1.4992993172853726,Irrigation stop
2011-07-19,2.886071945356897,Irrigation stop
2011-07-20,3.194111361644145,Irrigation stop
2011-07-21,3.8097562103250744,Irrigation stop
2011-07-22,2.668908036659643,Irrigation stop
2011-07-23,3.3373836414978006,Irrigation stop
2011-07-24,3.560295797404646,Irrigation stop
2011-07-25,3.1625623370171994,Irrigation stop
2011-07-26,2.442996856907716,Irrigation stop
2011-07-27,2.2254411603602597,Irrigation stop
2011-07-28,3.1607732111814064,Irrigation stop
2011-07-29,3.0211283761363292,Irrigation stop
2011-07-30,3.108213550638016,Irrigation stop
2011-07-31,3.033518565486981,Irrigation stop
2011-08-01,2.8690454673200874,Irrigation stop
2011-08-02,1.6477994918680754,Irrigation stop
2011-08-03,2.6668014048009883,Irrigation stop
2011-08-04,2.1751327853520133,Irrigation stop
2011-08-05,1.8850970488541987,Irrigation stop
2011-08-06,0.6853251031411788,Irrigation stop
2011-08-07,1.0922792497038327,Irrigation stop
2011-08-08,0.6677234542897477,Irrigation stop
2011-08-09,1.5093709751265192,Irrigation stop
2011-08-10,1.062130521314648,Irrigation stop
2011-08-11,1.002498789238717,Irrigation stop
2011-08-12,1.6866371031699596,Irrigation stop
2011-08-13,1.0437470971390086,Irrigation stop
2011-08-14,1.2110854432893536,Irrigation stop
2011-08-15,1.5545036019784766,Irrigation stop
2011-08-16,1.491385180774463,Irrigation stop
2011-08-17,1.2588989021433676,Irrigation stop
2011-08-18,1.1447774950354297,Irrigation stop
2011-08-19,1.3707743028134836,Irrigation stop
2011-08-20,1.2398240941442609,Irrigation stop
2011-08-21,1.2261005926626858,Irrigation stop
2011-08-22,1.1442053591206904,Irrigation stop
2011-08-23,1.1425623626431092,Irrigation stop
2011-08-24,1.2346127328152114,Irrigation stop
2011-08-25,1.1985675383739607,Irrigation stop
2011-08-26,1.3848273920282979,Irrigation stop
2011-08-27,2.189807187261305,Irrigation stop
2011-08-28,2.690968914001382,Irrigation stop
2011-08-29,2.6276822761329206,Irrigation stop
2011-08-30,2.942635801250229,Irrigation stop
2011-08-31,2.490163160065594,Irrigation stop
2011-09-01,2.418578529394474,Irrigation stop
2011-09-02,2.1942703663302274,Irrigation stop
2011-09-03,0.2106876939558312,Irrigation stop
2011-09-04,1.8027739297326628,Irrigation stop
2011-09-05,2.7485840709910994,Irrigation stop
2011-09-06,2.5296064606512503,Irrigation stop
2011-09-07,2.684800989658348,Irrigation stop
2011-09-08,3.1437777997592184,Irrigation stop
2011-09-09,3.275120325386298,Irrigation stop
2011-09-10,2.9369681213771712,Irrigation stop
2011-09-11,2.7586072229985423,Irrigation stop
2011-09-12,3.257369564234042,Irrigation stop
2011-09-13,3.0392340403586373,Irrigation stop
2011-09-14,3.131188611194063,Irrigation stop
2011-09-15,3.383061485994326,Irrigation stop
2011-09-16,0.5467672193720615,Irrigation stop
2011-09-17,0.20927701924129963,Irrigation stop
2011-09-18,1.1596784119416372,Irrigation stop
2011-09-19,2.740085865511364,Irrigation stop
2011-09-20,2.7254243179865907,Irrigation stop
2011-09-21,2.7306792396929644,Irrigation stop
2011-09-22,2.5753348389523136,Irrigation stop
2011-09-23,2.604614681089225,Irrigation stop
2011-09-24,2.6983084200881957,Irrigation stop
2011-09-25,2.743531535557259,Irrigation stop
2011-09-26,2.8763025118853505,Irrigation stop
2011-09-27,2.9859290125436653,Irrigation stop
2011-09-28,2.922769380302329,Irrigation stop
2011-09-29,3.0411042547496763,Irrigation stop
2011-09-30,3.04971591681973,Irrigation stop
2011-10-01,2.9727122522739027,Irrigation stop
2011-10-02,2.7919704894848696,Irrigation stop
2011-10-03,1.1239410982502296,Irrigation stop
2011-10-04,0.5064746033493842,Irrigation stop
2011-10-05,2.317484245038259,Irrigation stop
2011-10-06,1.067857647834929,Irrigation stop
2011-10-07,0.23964372670979925,Irrigation stop
2011-10-08,1.858029953993178,Irrigation stop
2011-10-09,0.045408670536970404,Irrigation stop
2011-10-10,0.033739937755966065,Irrigation stop
2011-10-11,0.012715257933286917,Irrigation stop
2011-10-12,0.0059838003402191715,Irrigation stop
2011-10-13,0.005806879738566474,Irrigation stop
2011-10-14,0.005693595841010783,Irrigation stop
2011-10-15,0.005579365757464794,Irrigation stop
2011-10-16,0.005464322686012642,Irrigation stop
2011-10-17,0.005348640130105633,Irrigation stop
2011-10-18,0.005232546633037143,Irrigation stop
2011-10-19,0.005116348660627595,Irrigation stop
2011-10-20,0.00500046772356516,Irrigation stop
2011-10-21,0.004885507322615621,Irrigation stop
2011-10-22,0.004772390813370498,Irrigation stop
2011-10-23,0.004662716689604431,Irrigation stop
2011-10-24,0.091001461222889,Irrigation stop
2011-10-25,0.037669501694610294,Irrigation stop
2011-10-26,0,Irrigation stop
2011-10-27,0,Irrigation stop
2011-10-28,0.7816443180270098,Irrigation stop
2011-10-29,0.9345139522974901,Irrigation stop
2011-10-30,0.607953801544998,Irrigation stop
2011-10-31,0.9076301997314223,Irrigation stop
2011-11-01,0.11179950828452613,Irrigation stop
2011-11-02,0.008001467417036487,Irrigation stop
2011-11-03,0,Irrigation stop
2011-11-04,0.12899736136789886,Irrigation stop
2011-11-05,0.08049579030315167,Irrigation stop
2011-11-06,0.005153626176573573,Irrigation stop
2011-11-07,0.0047487606989356215,Irrigation stop
2011-11-08,0.0046985516111060395,Irrigation stop
2011-11-09,0.004649935684087455,Irrigation stop
2011-11-10,0.004604179679426065,Irrigation stop
2011-11-11,0.004568891424005818,Irrigation stop
2011-11-12,0.004537519668232416,Irrigation stop
2011-11-13,0.004506793418788591,Irrigation stop
2011-11-14,0.004476653131233092,Irrigation stop
2011-11-15,0.004447593130821977,Irrigation stop
2011-11-16,0.004423129552013358,Irrigation stop
2011-11-17,0.004401772836149687,Irrigation stop
2011-11-18,0.0043805458381250455,Irrigation stop
2011-11-19,0.004359050696814726,Irrigation stop
2011-11-20,0.0043372825155073924,Irrigation stop
2011-11-21,0.004315236042127383,Irrigation stop
2011-11-22,0.004292906118666067,Irrigation stop
2011-11-23,0.004270287184716977,Irrigation stop
2011-11-24,0.00424737383142607,Irrigation stop
2011-11-25,0.004224160414771741,Irrigation stop
2011-11-26,0.004200640987627526,Irrigation stop
2011-11-27,0.004176809676030197,Irrigation stop
2011-11-28,0.004152660355171126,Irrigation stop
2011-11-29,0.004128186727785463,Irrigation stop
2011-11-30,0.004103382433897014,Irrigation stop
2011-12-01,0.00407824079474688,Irrigation stop
2011-12-02,0.0040527551577058925,Irrigation stop
2011-12-03,0.004026918425939474,Irrigation stop
2011-12-04,0.004000723669843326,Irrigation stop
2011-12-05,0.003974163405862875,Irrigation stop
2011-12-06,0.003947230307221926,Irrigation stop
2011-12-07,0.0039199165559053685,Irrigation stop
2011-12-08,0.0038922143129943064,Irrigation stop
2011-12-09,0.003864115389431469,Irrigation stop
2011-12-10,0.00383561159615958,Irrigation stop
2011-12-11,0.003806694310367858,Irrigation stop
2011-12-12,0.0037773547263374087,Irrigation stop
2011-12-13,0.0037475839286044755,Irrigation stop
2011-12-14,0.003717372609759359,Irrigation stop
2011-12-15,0,Irrigation stop
2011-12-16,0,Irrigation stop
2011-12-17,0.0010425460028406356,Irrigation stop
2011-12-18,0.008719074558363158,Irrigation stop
2011-12-19,0.001941920081904108,Irrigation stop
2011-12-20,0,Irrigation stop
2011-12-21,0,Irrigation stop
2011-12-22,0,Irrigation stop
2011-12-23,0,Irrigation stop
2011-12-24,0,Irrigation stop
2011-12-25,0,Irrigation stop
2011-12-26,0,Irrigation stop
2011-12-27,0,Irrigation stop
2011-12-28,0,Irrigation stop
2011-12-29,0,Irrigation stop
2011-12-30,0,Irrigation stop
2011-12-31,0,Irrigation stop
2012-01-01,0,Irrigation stop
2012-01-02,0,Irrigation stop
2012-01-03,0,Irrigation stop
2012-01-04,0,Irrigation stop
2012-01-05,0,Irrigation stop
2012-01-06,0,Irrigation stop
2012-01-07,0,Irrigation stop
2012-01-08,0,Irrigation stop
2012-01-09,0,Irrigation stop
2012-01-10,0,Irrigation stop
2012-01-11,0,Irrigation stop
2012-01-12,0,Irrigation stop
2012-01-13,0,Irrigation stop
