date,meta,depth,SWP,SWPt
2016-06-12,control,10,-218.05333333333334,-218.05333333333334
2016-06-13,control,10,-248.71166666666667,-248.71166666666667
2016-06-14,control,10,-277.035,-277.035
2016-06-15,control,10,-321.725,-321.725
2016-06-16,control,10,-361.12833333333333,-361.12833333333333
2016-06-17,control,10,-273.90666666666664,-273.90666666666664
2016-06-18,control,10,-218.78833333333333,-218.78833333333333
2016-06-19,control,10,-221.33,-221.33
2016-06-20,control,10,-252.47833333333335,-252.47833333333335
2016-06-21,control,10,-293.44166666666666,-293.44166666666666
2016-06-22,control,10,-328.71166666666664,-328.22833333333335
2016-06-23,control,10,-460.88,-447.68666666666667
2016-06-24,control,10,-600.2816666666666,-569.4816666666667
2016-06-25,control,10,-637.5466666666666,-588.51
2016-06-26,control,10,-568.24,-521.2316666666667
2016-06-27,control,10,-593.38,-537.3333333333334
2016-06-28,control,10,-647.1633333333333,-571.5616666666666
2016-06-29,control,10,-718.3083333333333,-621.5483333333333
2016-06-30,control,10,-779.7766666666666,-667.1016666666667
2016-07-01,control,10,-818.705,-688.5683333333334
2016-07-02,control,10,-863.1366666666667,-706.095
2016-07-03,control,10,-908.675,-719.3733333333333
2016-07-04,control,10,-1011.1266666666667,-752.775
2016-07-05,control,10,-1097.0933333333335,-779.9583333333334
2016-07-06,control,10,-1180.87,-803.72
2016-07-07,control,10,-1276.01,-829.655
2016-07-08,control,10,-1367.2083333333333,-853.9716666666667
2016-07-09,control,10,-1439.3616666666667,-873.1933333333333
2016-07-10,control,10,-1509.0149999999999,-891.4283333333333
2016-07-11,control,10,-1569.035,-906.8983333333333
2016-07-12,control,10,-1265.6533333333332,-765.99
2016-07-13,control,10,-877.3833333333333,-565.3766666666667
2016-07-14,control,10,-841.2433333333333,-560.3033333333334
2016-07-15,control,10,-828.71,-575.1916666666666
2016-07-16,control,10,-878.3616666666667,-623.34
2016-07-17,control,10,-968.465,-694.8816666666667
2016-07-18,control,10,-1088.3,-766.045
2016-07-19,control,10,-1263.9616666666666,-827.5533333333333
2016-07-20,control,10,-1441.8383333333334,-876.1966666666667
2016-07-21,control,10,-1571.7416666666668,-908.2283333333334
2016-07-22,control,10,-1670.9616666666666,-926.7783333333333
2016-07-23,control,10,-1683.755,-924.9350000000001
2016-07-24,control,10,-1697.69,-927.2266666666667
2016-07-25,control,10,-1730.7933333333333,-934.0600000000001
2016-07-26,control,10,-1781.945,-945.6833333333333
2016-07-27,control,10,-1851.075,-960.8483333333334
2016-07-28,control,10,-1950.3966666666668,-977.2916666666667
2016-07-29,control,10,-2004.8966666666668,-988.2766666666668
2016-07-30,control,10,-2056.9,-997.9833333333333
2016-07-31,control,10,-2058.4266666666667,-993.2233333333334
2016-08-01,control,10,-1987.775,-980.2633333333333
2016-08-02,control,10,-1958.7183333333332,-973.9883333333333
2016-08-03,control,10,-1960.3,-974.88
2016-08-04,control,10,-2021.0083333333332,-986.83
2016-08-05,control,10,-1545.5183333333332,-838.9350000000001
2016-08-06,control,10,-1427.68,-789.4366666666667
2016-08-07,control,10,-1440.41,-818.1366666666667
2016-08-08,control,10,-1510.0366666666666,-869.4083333333333
2016-08-09,control,10,-1638.1799999999998,-910.6233333333333
2016-08-10,control,10,-1371.2666666666667,-768.1066666666667
2016-08-11,control,10,-1319.7133333333334,-742.6183333333333
2016-08-12,control,10,-1306.91,-747.6666666666666
2016-08-13,control,10,-1314.8799999999999,-765.8533333333334
2016-08-14,control,10,-1343.9666666666667,-805.37
2016-08-15,control,10,-1466.06,-864.5833333333334
2016-08-16,control,10,-1655.4316666666666,-917.265
2016-08-17,control,10,-1801.9383333333333,-948.7883333333333
2016-08-18,control,10,-1888.355,-965.37
2016-08-19,control,10,-1932.7366666666667,-973.3083333333333
2016-08-20,control,10,-1970.9866666666667,-979.8216666666667
2016-08-21,control,10,-2005.125,-984.4516666666667
2016-08-22,control,10,-2066.725,-994.095
2016-08-23,control,10,-2107.5833333333335,-1002.725
2016-08-24,control,10,-2151.1,-1011.8283333333334
2016-08-25,control,10,-2180.8683333333333,-1019.4583333333334
2016-08-26,control,10,-2230.7116666666666,-1029.9933333333333
2016-08-27,control,10,-2274.1566666666668,-1038.7416666666666
2016-08-28,control,10,-2318.706666666667,-1044.1316666666667
2016-08-29,control,10,-2334.258333333333,-1046.275
2016-08-30,control,10,-2326.075,-1043.6733333333334
2016-08-31,control,10,-2322.6766666666667,-1042.535
2016-09-01,control,10,-2345.2966666666666,-1047.9666666666667
2016-09-02,control,10,-2355.2966666666666,-1049.1566666666668
2016-09-03,control,10,-2359.3083333333334,-1049.16
2016-09-04,control,10,-2350.3766666666666,-1046.5666666666666
2016-09-05,control,10,-1818.1733333333332,-870.13
2016-09-06,control,10,-1286.9716666666666,-672.6366666666667
2016-09-07,control,10,-1244.385,-664.9533333333334
2016-09-08,control,10,-1235.055,-683.5566666666667
2016-09-09,control,10,-1242.01,-717.62
2016-09-10,control,10,-1286.8883333333333,-764.28
2016-09-11,control,10,-1384.3866666666665,-823.5566666666666
2016-09-12,control,10,-1521.9866666666667,-877.5766666666667
2016-09-13,control,10,-1676.8999999999999,-920.2883333333334
2016-09-14,control,10,-1822.2366666666667,-954.105
2016-09-15,control,10,-1929.3116666666667,-976.2149999999999
2016-09-16,control,10,-2005.3066666666666,-985.3566666666667
2016-09-17,control,10,-1978.3533333333332,-978.6183333333333
2016-09-18,control,10,-1981.2433333333333,-977.1750000000001
2016-09-19,control,10,-1990.7316666666666,-977.875
2016-09-20,control,10,-2020.2766666666666,-983.035
2016-09-21,control,10,-2014.395,-980.47
2016-09-22,control,10,-2020.9283333333333,-981.4783333333334
2016-09-23,control,10,-2026.5716666666667,-982.065
2016-09-24,control,10,-2065.415,-989.08
2016-09-25,control,10,-2066.3383333333336,-989.1183333333333
2016-09-26,control,10,-2103.7933333333335,-996.6266666666667
2016-09-27,control,10,-1776.0683333333334,-898.4366666666667
2016-09-28,control,10,-1481.15,-782.1583333333333
2016-10-07,control,10,-1448.1316666666667,-858.5133333333333
2016-10-08,control,10,-1515.5983333333334,-875.2183333333334
2016-10-09,control,10,-1590.0216666666668,-892.6533333333333
2016-10-10,control,10,-1584.5166666666667,-890.9816666666667
2016-10-11,control,10,-1619.0233333333333,-898.9250000000001
2016-10-12,control,10,-1634.0033333333333,-900.2333333333333
2016-10-13,control,10,-1669.8116666666667,-908.7
2016-10-14,control,10,-1589.9516666666666,-852.1316666666667
2016-10-15,control,10,-1357.03,-741.0066666666667
2016-10-16,control,10,-1370.6416666666667,-744.695
2016-10-17,control,10,-1337.6883333333333,-740.1416666666667
2016-10-18,control,10,-1320.0783333333334,-739.42
2016-10-19,control,10,-1289.2516666666668,-736.0633333333334
2016-10-20,control,10,-1278.5916666666667,-737.7166666666667
2016-10-21,control,10,-1236.7683333333332,-738.72
2016-10-22,control,10,-1214.0600000000002,-745.9983333333333
2016-10-23,control,10,-1194.3766666666666,-757.4266666666666
2016-10-24,control,10,-1261.4166666666667,-789.5983333333334
2016-10-25,control,10,-1314.6016666666667,-808.455
2016-10-26,control,10,-923.6833333333333,-564.5383333333333
2016-10-27,control,10,-682.5066666666667,-382.42333333333335
2016-10-28,control,10,-673.6216666666667,-381.055
2016-10-29,control,10,-640.5633333333333,-377.25166666666667
2016-10-30,control,10,-595,-372.1933333333333
2016-10-31,control,10,-554.015,-367.35166666666663
2016-11-01,control,10,-536.3916666666667,-365.92499999999995
2016-11-02,control,10,-509.115,-361.94
2016-11-03,control,10,-492.73,-360.01
2016-11-04,control,10,-472.19166666666666,-356.57166666666666
2016-11-05,control,10,-471.1983333333333,-359.625
2016-11-06,control,10,-435.21,-330.5483333333333
2016-11-07,control,10,-375.51166666666666,-297.70666666666665
2016-11-08,control,10,-287.85833333333335,-234.72
2016-11-09,control,10,-227.41166666666666,-188.77833333333334
2016-11-10,control,10,-191.54999999999998,-161.20166666666668
2016-11-11,control,10,-15.023333333333333,-15.023333333333333
2016-11-12,control,10,-10.629999999999999,-10.629999999999999
2016-11-13,control,10,-11.218333333333334,-11.218333333333334
2016-11-14,control,10,-10.571666666666667,-10.571666666666667
2016-11-15,control,10,-10.571666666666665,-10.571666666666665
2016-11-16,control,10,-11.211666666666666,-11.211666666666666
2016-11-17,control,10,-12.288333333333334,-12.288333333333334
2016-11-18,control,10,-13.661666666666667,-13.661666666666667
2016-11-19,control,10,-11.798333333333334,-11.798333333333334
2016-11-20,control,10,-10.555,-10.555
2016-11-21,control,10,-11.57,-11.57
2016-11-22,control,10,-13.918333333333333,-13.918333333333333
2016-11-23,control,10,-16.635,-16.635
2016-11-24,control,10,-18.735,-18.735
2016-11-25,control,10,-20.331666666666667,-20.331666666666667
2016-11-26,control,10,-21.371666666666666,-21.371666666666666
2016-11-27,control,10,-22.101666666666667,-22.101666666666667
2016-11-28,control,10,-22.71,-22.71
2016-11-29,control,10,-23.419999999999998,-23.419999999999998
2016-11-30,control,10,-24.108333333333334,-24.108333333333334
2016-12-01,control,10,-24.868333333333332,-24.868333333333332
2016-12-02,control,10,-25.618333333333332,-25.618333333333332
2016-12-03,control,10,-26.34,-26.34
2016-12-04,control,10,-27.033333333333335,-27.033333333333335
2016-12-05,control,10,-27.641666666666666,-27.641666666666666
2016-12-06,control,10,-28.21,-28.21
2016-12-07,control,10,-28.785,-28.785
2016-12-08,control,10,-29.343333333333334,-29.343333333333334
2016-12-09,control,10,-29.908333333333335,-29.908333333333335
2016-12-10,control,10,-30.385,-30.385
2016-12-11,control,10,-30.738333333333333,-30.738333333333333
2016-12-12,control,10,-31.145000000000003,-31.145000000000003
2016-12-13,control,10,-31.631666666666668,-31.631666666666668
2016-12-14,control,10,-32.08166666666666,-32.08166666666666
2016-12-15,control,10,-32.486666666666665,-32.486666666666665
2016-12-16,control,10,-32.91666666666667,-32.91666666666667
2016-12-17,control,10,-33.35166666666667,-33.35166666666667
2016-12-18,control,10,-33.89833333333333,-33.89833333333333
2016-12-19,control,10,-34.52333333333333,-34.52333333333333
2016-12-20,control,10,-35.29,-35.29
2016-12-21,control,10,-35.56666666666666,-35.56666666666666
2016-12-22,control,10,-35.605000000000004,-35.605000000000004
2016-12-23,control,10,-35.78666666666667,-35.78666666666667
2016-12-24,control,10,-36.00833333333333,-36.00833333333333
2016-12-25,control,10,-36.42166666666667,-36.42166666666667
2016-12-26,control,10,-36.93333333333334,-36.93333333333334
2016-12-27,control,10,-37.18666666666667,-37.18666666666667
2016-12-28,control,10,-37.375,-37.375
2016-12-29,control,10,-37.531666666666666,-37.531666666666666
2016-12-30,control,10,-37.785,-37.785
2016-12-31,control,10,-38.31,-38.31
2017-01-01,control,10,-39.20833333333333,-39.20833333333333
2017-01-02,control,10,-40.42333333333333,-40.42333333333333
2017-01-03,control,10,-40.55,-40.55
2017-01-04,control,10,-40.40166666666667,-40.40166666666667
2017-01-05,control,10,-39.843333333333334,-39.843333333333334
2017-01-06,control,10,-39.68833333333333,-39.68833333333333
2017-01-07,control,10,-46.98833333333333,-46.98833333333333
2017-01-08,control,10,-51.92166666666667,-51.92166666666667
2017-01-09,control,10,-43.473333333333336,-43.473333333333336
2017-01-10,control,10,-41.358333333333334,-41.358333333333334
2017-01-11,control,10,-41.055,-41.055
2017-01-12,control,10,-40.623333333333335,-40.623333333333335
2017-01-13,control,10,-16.405,-16.405
2017-01-14,control,10,-11.078333333333333,-11.078333333333333
2017-01-15,control,10,-11.19,-11.19
2017-01-16,control,10,-12.258333333333333,-12.258333333333333
2017-01-17,control,10,-15.29,-15.29
2017-01-18,control,10,-18.675,-18.675
2017-01-19,control,10,-29.128333333333334,-29.128333333333334
2017-01-20,control,10,-96.57000000000001,-96.57000000000001
2017-01-21,control,10,-152.97,-152.97
2017-01-22,control,10,-160.36666666666667,-160.36666666666667
2017-01-23,control,10,-141.94333333333333,-141.94333333333333
2017-01-24,control,10,-144.42166666666668,-144.42166666666668
2017-01-25,control,10,-158.54999999999998,-158.54999999999998
2017-01-26,control,10,-210.80499999999998,-210.80499999999998
2017-01-27,control,10,-186.33166666666668,-186.33166666666668
2017-01-28,control,10,-101.61833333333334,-101.61833333333334
2017-01-29,control,10,-68.64,-68.64
2017-01-30,control,10,-54.82833333333333,-54.82833333333333
2017-01-31,control,10,-43.00833333333333,-43.00833333333333
2017-02-01,control,10,-20.503333333333334,-20.503333333333334
2017-02-02,control,10,-11.803333333333333,-11.803333333333333
2017-02-03,control,10,-9.863333333333333,-9.863333333333333
2017-02-04,control,10,-9.891666666666667,-9.891666666666667
2017-02-05,control,10,-9.855,-9.855
2017-02-06,control,10,-9.708333333333332,-9.708333333333332
2017-02-07,control,10,-9.533333333333333,-9.533333333333333
2017-02-08,control,10,-9.456666666666667,-9.456666666666667
2017-02-09,control,10,-9.441666666666666,-9.441666666666666
2017-02-10,control,10,-9.548333333333334,-9.548333333333334
2017-02-11,control,10,-9.75,-9.75
2017-02-12,control,10,-10.103333333333333,-10.103333333333333
2017-02-13,control,10,-10.675,-10.675
2017-02-14,control,10,-11.576666666666666,-11.576666666666666
2017-02-15,control,10,-12.823333333333334,-12.823333333333334
2017-02-16,control,10,-14.013333333333334,-14.013333333333334
2017-02-17,control,10,-14.971666666666668,-14.971666666666668
2017-02-18,control,10,-15.855,-15.855
2017-02-19,control,10,-16.743333333333332,-16.743333333333332
2017-02-20,control,10,-17.439999999999998,-17.439999999999998
2017-02-21,control,10,-18.025000000000002,-18.025000000000002
2017-02-22,control,10,-18.661666666666665,-18.661666666666665
2017-02-23,control,10,-19.481666666666666,-19.481666666666666
2017-02-24,control,10,-20.483333333333334,-20.483333333333334
2017-02-25,control,10,-21.463333333333335,-21.463333333333335
2017-02-26,control,10,-22.575000000000003,-22.575000000000003
2017-02-27,control,10,-24.116666666666667,-24.116666666666667
2017-02-28,control,10,-21.575,-21.575
2017-03-01,control,10,-13.355,-13.355
2017-03-02,control,10,-9.395,-9.395
2017-03-03,control,10,-9.52,-9.52
2017-03-04,control,10,-9.791666666666666,-9.791666666666666
2017-03-05,control,10,-9.856666666666667,-9.856666666666667
2017-03-06,control,10,-9.52,-9.52
2017-03-07,control,10,-9.456666666666667,-9.456666666666667
2017-03-08,control,10,-9.631666666666666,-9.631666666666666
2017-03-09,control,10,-9.538333333333334,-9.538333333333334
2017-03-10,control,10,-9.618333333333332,-9.618333333333332
2017-03-11,control,10,-9.913333333333334,-9.913333333333334
2017-03-12,control,10,-10.611666666666666,-10.611666666666666
2017-03-13,control,10,-11.956666666666667,-11.956666666666667
2017-03-14,control,10,-13.598333333333333,-13.598333333333333
2017-03-15,control,10,-15.298333333333332,-15.298333333333332
2017-03-16,control,10,-16.94,-16.94
2017-03-17,control,10,-18.316666666666666,-18.316666666666666
2017-03-18,control,10,-18.585,-18.585
2017-03-19,control,10,-13.481666666666667,-13.481666666666667
2017-03-20,control,10,-15.103333333333333,-15.103333333333333
2017-03-21,control,10,-17.316666666666666,-17.316666666666666
2017-03-22,control,10,-18.943333333333335,-18.943333333333335
2017-03-23,control,10,-19.411666666666665,-19.411666666666665
2017-03-24,control,10,-21.365000000000002,-21.365000000000002
2017-03-25,control,10,-24.436666666666667,-24.436666666666667
2017-03-26,control,10,-23.663333333333334,-23.663333333333334
2017-03-27,control,10,-23.048333333333332,-23.048333333333332
2017-03-28,control,10,-25.711666666666666,-25.711666666666666
2017-03-29,control,10,-28.68,-28.68
2017-03-30,control,10,-31.923333333333332,-31.923333333333332
2017-03-31,control,10,-36.13166666666667,-36.13166666666667
2017-04-01,control,10,-40.693333333333335,-40.693333333333335
2017-04-02,control,10,-43.751666666666665,-43.751666666666665
2017-04-03,control,10,-47.120000000000005,-47.120000000000005
2017-04-04,control,10,-51.843333333333334,-51.843333333333334
2017-04-05,control,10,-62.19166666666666,-62.19166666666666
2017-04-06,control,10,-73.72666666666667,-73.72666666666667
2017-04-07,control,10,-82.6,-82.6
2017-04-08,control,10,-95.32499999999999,-95.32499999999999
2017-04-09,control,10,-114.03666666666666,-114.03666666666666
2017-04-10,control,10,-139.79,-139.79
2017-04-11,control,10,-168.15333333333334,-168.15333333333334
2017-04-12,control,10,-196.59166666666667,-196.59166666666667
2017-04-13,control,10,-229.795,-229.795
2017-04-14,control,10,-264.21833333333336,-264.21833333333336
2017-04-15,control,10,-318.02666666666664,-318.02666666666664
2017-04-16,control,10,-366.9316666666667,-366.9316666666667
2017-04-17,control,10,-388.1666666666667,-388.1666666666667
2017-04-18,control,10,-409.175,-409.175
2017-04-19,control,10,-428.24333333333334,-428.2316666666667
2017-04-20,control,10,-445.56666666666666,-444.7783333333333
2017-04-21,control,10,-463.84000000000003,-460.59333333333336
2017-04-22,control,10,-483.7633333333333,-478.14166666666665
2017-04-23,control,10,-512.8133333333334,-501.88166666666666
2017-04-24,control,10,-546.265,-527.6966666666667
2017-04-25,control,10,-581.1233333333333,-551.915
2017-04-26,control,10,-534.46,-518.58
2017-04-27,control,10,-367.17333333333335,-367.17333333333335
