dates,globrad,tmax,tmin,tmean,vappres,windspeed,prec_Sion,precip_Sierre,precip_ctrl,irrig_mm,precip_irr,precip_irrstp
2004-01-15,3.1968,5.2,-1.8,2.7,0.2324804864241563,2.3,0.5,NA,0.5,0,0.5,0.5
2004-01-16,1.1232,1.5,-0.5,0.4,0.11436242949214727,1.7,3.7,NA,3.7,0,3.7,3.7
2004-01-17,4.32,6.7,0.2,3.4,0.10100748477956813,1.6,9.4,NA,9.4,0,9.4,9.4
2004-01-18,2.5056000000000003,4.4,0,2.3,0.06807696209975166,1.1,1.2,NA,1.2,0,1.2,1.2
2004-01-19,5.4432,4.3,0.2,1.8,0.18658503278004138,1,0,NA,0,0,0,0
2004-01-20,1.5552000000000001,2.8,-0.5,1.2,0.04150157531717571,0.9,13.5,NA,13.5,0,13.5,13.5
2004-01-21,6.1344,6.7,-2.1,2.5,0.16381816321340467,1.5,0,NA,0,0,0,0
2004-01-22,6.048,4,-4.2,-1.2,0.12201872987630202,1,0,NA,0,0,0,0
2004-01-23,6.7392,4.7,-3.7,-0.2,0.16090740894911032,1.4,0,NA,0,0,0,0
2004-01-24,5.184,2.4,-4.8,-0.8,0.12854124479089216,1.5,0.5,NA,0.5,0,0.5,0.5
2004-01-25,7.2576,6.1,-3.2,1.6,0.20597576371401094,2.1,0,NA,0,0,0,0
2004-01-26,2.16,0.5,-2.9,-0.9,0.10173867510884128,1.4,3.1,NA,3.1,0,3.1,3.1
2004-01-27,4.4928,2.1,-0.8,0.3,0.06711867509319257,1.2,0.9,NA,0.9,0,0.9,0.9
2004-01-28,5.2704,2,-3.8,-0.5,0.1734089230500582,1.7,0,NA,0,0,0,0
2004-01-29,4.752000000000001,1,-6.8,-1.7,0.14308938670737115,2.7,0.2,NA,0.2,0,0.2,0.2
2004-01-30,8.2944,1,-9.8,-4.7,0.1438610140559783,1.8,0,NA,0,0,0,0
2004-01-31,7.9488,7.6,-5.7,0.2,0.22543448894364718,1.8,0,NA,0,0,0,0
2004-02-01,8.3808,8.8,-3.2,1.6,0.18117600620998286,1.7,0,NA,0,0,0,0
2004-02-02,8.3808,9.2,-2.6,1.6,0.19150923850332788,1.7,0,NA,0,0,0,0
2004-02-03,7.9488,11.1,-2.8,2.3,0.185401088271664,1.7,0,NA,0,0,0,0
2004-02-04,8.553600000000001,12.4,-0.9,4,0.25402837969068853,2.2,0,NA,0,0,0,0
2004-02-05,9.2448,12.3,-1.8,3.7,0.27271465816105345,1.9,0,NA,0,0,0,0
2004-02-06,8.2944,12.8,-1.3,4,0.2564788142214669,1.9,0,NA,0,0,0,0
2004-02-07,2.7648,10,0,4.8,0.18573690888266697,2.9,1,NA,1,0,1,1
2004-02-08,9.072000000000001,11.1,3.7,7.1,0.5591082625456482,6.2,0,NA,0,0,0,0
2004-02-09,9.8496,7.9,-1.8,4.2,0.3611667032303901,4.1,0,NA,0,0,0,0
2004-02-10,9.8496,7.1,-3.7,1,0.20124321562025177,1.3,0,NA,0,0,0,0
2004-02-11,4.5792,8.5,-0.4,2.8,0.13958167884310932,1.4,1.1,NA,1.1,0,1.1,1.1
2004-02-12,8.4672,9,-0.1,3.5,0.13720786909388927,1.3,0,NA,0,0,0,0
2004-02-13,10.1088,9.8,-2.3,2.3,0.13253280919419727,1.4,0,NA,0,0,0,0
2004-02-14,10.8,9.8,-2.5,1.8,0.13137822532826873,1.7,0,NA,0,0,0,0
2004-02-15,7.0848,5.8,-3.3,1,0.11612723262021075,1.4,0,NA,0,0,0,0
2004-02-16,10.6272,8.1,-1.2,2.3,0.19481598728545954,1.7,0,NA,0,0,0,0
2004-02-17,10.6272,9.1,-3.3,1.8,0.17750036826266102,1.5,0,NA,0,0,0,0
2004-02-18,2.7648,5.4,0.2,2.9,0.1836550098706738,0.9,0,NA,0,0,0,0
2004-02-19,8.9856,8.6,-0.9,2.3,0.1643986212408896,1.4,0.3,NA,0.3,0,0.3,0.3
2004-02-20,11.7504,12.5,-2,4.5,0.3696860532126632,1.8,0,NA,0,0,0,0
2004-02-21,6.7392,13.5,3.6,9.5,0.6174971127577219,2.9,0,NA,0,0,0,0
2004-02-22,8.208,15.5,4.1,8.9,0.4545022178935051,2,0,NA,0,0,0,0
2004-02-23,4.0608,5.9,-1.1,3,0.17049946936433638,4.1,4.5,NA,4.5,0,4.5,4.5
2004-02-24,13.4784,4.7,-4.6,-0.8,0.22813175877302483,2.4,0,NA,0,0,0,0
2004-02-25,13.0464,6.5,-5,-0.2,0.2147448502892263,1.7,0,NA,0,0,0,0
2004-02-26,7.6032,3.1,-3.5,-0.2,0.16816638980395748,3,0,NA,0,0,0,0
2004-02-27,12.096,4.8,-4.8,-0.9,0.23279188372361978,3.1,0,NA,0,0,0,0
2004-02-28,10.8864,3.8,-7.2,-1.7,0.2579945002754116,2,0,NA,0,0,0,0
2004-02-29,14.4288,5.4,-6.3,-1.2,0.24291286316388233,1.8,0,NA,0,0,0,0
2004-03-01,13.824000000000002,5.2,-5.8,-1.4,0.23715551188339346,2.1,0,NA,0,0,0,0
2004-03-02,12.6144,5.8,-6.6,-0.7,0.2344712782803509,1.7,0,NA,0,0,0,0
2004-03-03,14.342400000000001,9.4,-4.6,1.4,0.2886044272002859,1.7,0,NA,0,0,0,0
2004-03-04,9.8496,8.7,-3.7,3.1,0.34418927924080617,1.5,0,NA,0,0,0,0
2004-03-05,10.368,11.6,2.2,5.3,0.24062620836552118,1.7,2.7,NA,2.7,0,2.7,2.7
2004-03-06,6.9984,9,3.2,5.5,0.13696284335852318,1.8,7.9,NA,7.9,0,7.9,7.9
2004-03-07,10.1952,8.5,1.7,4.8,0.29458737641390437,3.5,0,NA,0,0,0,0
2004-03-08,11.232000000000001,8.6,0,3.4,0.2732683115354207,2.1,0,NA,0,0,0,0
2004-03-09,16.1568,8.7,-2.5,2.4,0.29759538030035215,2.8,0,NA,0,0,0,0
2004-03-10,14.601600000000001,7.5,-3.6,1.1,0.23991402883442128,3,0,NA,0,0,0,0
2004-03-11,14.601600000000001,7.1,-1,2.4,0.2844661723459249,2.1,0,NA,0,0,0,0
2004-03-12,10.281600000000001,13.7,-0.3,6.1,0.4850539678487452,2.4,0,NA,0,0,0,0
2004-03-13,9.504000000000001,14.6,2.1,7.2,0.3916185225393622,2.1,0,NA,0,0,0,0
2004-03-14,13.9968,14.4,3.4,8,0.2348030833615752,1.9,0.2,NA,0.2,0,0.2,0.2
2004-03-15,17.28,18.8,1.8,8.8,0.41846438804896957,1.9,0,NA,0,0,0,0
2004-03-16,17.625600000000002,21.3,1.7,10.2,0.6346717017736597,2.2,0,NA,0,0,0,0
2004-03-17,17.9712,24.9,3.2,12.1,0.7908044765550056,2,0,NA,0,0,0,0
2004-03-18,16.1568,22.7,3.4,12.2,0.8202789249597834,1.8,0,NA,0,0,0,0
2004-03-19,16.2432,19.7,4.2,12.3,0.6993252372223138,3,0,NA,0,0,0,0
2004-03-20,11.4048,17.5,7.4,12.4,0.4437546244882834,2.2,0.3,NA,0.3,0,0.3,0.3
2004-03-21,16.0704,20.5,4.3,10.6,0.4272918326479995,4,0.4,NA,0.4,0,0.4,0.4
2004-03-22,17.7984,13.3,2.9,7.2,0.36816220478309836,3.3,0,NA,0,0,0,0
2004-03-23,8.4672,7.5,1,4.1,0.25335150777878573,3.9,0,NA,0,0,0,0
2004-03-24,11.4048,8.4,2.7,5,0.28208199391790356,4.8,0,NA,0,0,0,0
2004-03-25,13.4784,8.6,2.3,5,0.31624720436137627,3.6,0,NA,0,0,0,0
2004-03-26,13.4784,7.8,-0.5,3.7,0.2671164100463104,3.5,0,NA,0,0,0,0
2004-03-27,19.6992,11.7,-0.4,4.6,0.34672451783468566,2.9,0,NA,0,0,0,0
2004-03-28,19.9584,15.2,-1.1,6.1,0.4169762179752372,2.3,0,NA,0,0,0,0
2004-03-29,20.736,18.7,0.1,8.6,0.5743861554339372,2.1,0,NA,0,0,0,0
2004-03-30,14.083200000000001,18.4,2.5,10.9,0.8286213164012711,2.8,0,NA,0,0,0,0
2004-03-31,17.4528,18.8,2.8,10.8,0.7243012006300554,1.9,0,NA,0,0,0,0
2004-04-01,19.6992,22.2,3.7,11.9,0.7468816964716934,1.6,0,NA,0,0,0,0
2004-04-02,18.576,20.8,6.5,14.1,0.9302662810561501,4.2,0,NA,0,0,0,0
2004-04-03,10.972800000000001,16.3,6.3,11.1,0.4550052409910612,2.4,0.4,NA,0.4,0,0.4,0.4
2004-04-04,13.3056,17.6,4.2,10.8,0.5071408765632345,2.3,0,NA,0,0,0,0
2004-04-05,19.9584,16.3,8.1,11.3,0.5645888647703744,5.1,0.3,NA,0.3,0,0.3,0.3
2004-04-06,12.441600000000001,13.9,4.5,8.7,0.46082250911927347,4.5,1,NA,1,0,1,1
2004-04-07,16.2432,10.9,2.4,5.7,0.2970665278480094,3.2,3.5,NA,3.5,0,3.5,3.5
2004-04-08,22.2912,13.2,0.2,6.9,0.46856747389311876,1.9,0,NA,0,0,0,0
2004-04-09,10.6272,9,3.2,5.8,0.18985152377498127,2.6,2.6,NA,2.6,0,2.6,2.6
2004-04-10,10.4544,9.7,3,6.6,0.29654292740056803,2.8,0,NA,0,0,0,0
2004-04-11,24.0192,14.8,2.1,7.7,0.42950315136013195,1.8,0,NA,0,0,0,0
2004-04-12,23.6736,15.3,1.1,8.5,0.49139498128732667,3.4,0,NA,0,0,0,0
2004-04-13,10.8,12.4,5.2,8.8,0.527629011018266,2.9,0,NA,0,0,0,0
2004-04-14,22.8096,17.1,1.5,9.5,0.5316673982431351,2.1,0,NA,0,0,0,0
2004-04-15,12.3552,14.3,5.4,9.5,0.4279564932046761,2.2,0,NA,0,0,0,0
2004-04-16,17.7984,17.8,3.6,11.6,0.7034356673198857,3.7,0,NA,0,0,0,0
2004-04-17,12.0096,19.4,8.1,12.7,0.6604377016911993,2.7,0,NA,0,0,0,0
2004-04-18,15.8976,19.5,6.4,11.9,0.4223937684165758,2.5,1.1,NA,1.1,0,1.1,1.1
2004-04-19,8.1216,9.8,2.4,5.8,0.25004834838656076,2.5,1.4,NA,1.4,0,1.4,1.4
2004-04-20,24.883200000000002,18.9,0.9,9.5,0.5173624458240372,2.4,0,NA,0,0,0,0
2004-04-21,24.4512,23.5,4.4,13.3,0.7543225285012991,1.7,0,NA,0,0,0,0
2004-04-22,22.8096,23.9,6.5,15.6,0.9250600625415134,3.2,0,NA,0,0,0,0
2004-04-23,21.168000000000003,23.1,10,15.9,0.7344447532519227,2.7,0,NA,0,0,0,0
2004-04-24,20.3904,19.4,7.8,14,0.5632167515737628,3.5,0,NA,0,0,0,0
2004-04-25,25.8336,20.9,4.4,12.4,0.6822546669656995,2.7,0,NA,0,0,0,0
2004-04-26,25.401600000000002,19.9,4.2,12.1,0.5923947512544665,2.7,0,NA,0,0,0,0
2004-04-27,22.204800000000002,22,6.7,14.6,0.8307356064017973,2.4,0,NA,0,0,0,0
2004-04-28,18.8352,21.9,7.5,15.4,0.9202984421924444,3.5,0,NA,0,0,0,0
2004-04-29,18.9216,21.5,8.6,15.6,0.9855447589384585,4.3,0,NA,0,0,0,0
2004-04-30,14.5152,19.3,8.4,14.7,0.8327570201258844,2.6,0,NA,0,0,0,0
2004-05-01,22.1184,16.8,5.4,11.7,0.4555028267559809,3.8,0.2,NA,0.2,0,0.2,0.2
2004-05-02,17.5392,18.8,8.9,12.7,0.48500893717947463,2.1,0.7,NA,0.7,0,0.7,0.7
2004-05-03,15.3792,20.7,7.2,13.9,0.7301555080235853,2.5,0,NA,0,0,0,0
2004-05-04,12.96,19.1,9,13.2,0.46305380455409656,2.2,3,NA,3,0,3,3
2004-05-05,7.776000000000001,11.1,4.6,8.3,0.151698183977786,2.6,15.5,NA,15.5,0,15.5,15.5
2004-05-06,14.688,11.2,4.6,7.3,0.23206690503442212,3.8,0.9,NA,0.9,0,0.9,0.9
2004-05-07,19.6128,13.4,2.3,7.9,0.3305595485940656,2.6,0,NA,0,0,0,0
2004-05-08,14.860800000000001,13.9,3.6,8.8,0.4480298067698208,3.1,0.2,NA,0.2,0,0.2,0.2
2004-05-09,13.651200000000001,13.4,5.2,8.4,0.26451225220301106,3.2,2.2,NA,2.2,0,2.2,2.2
2004-05-10,26.006400000000003,20.4,2.5,11.9,0.5692525289587627,1.4,0,NA,0,0,0,0
2004-05-11,20.822400000000002,21.4,9.5,14.6,0.7473284170040265,1.8,0,NA,0,0,0,0
2004-05-12,24.624000000000002,23.5,7.2,14.7,0.7253045013999639,2.6,1.4,NA,1.4,0,1.4,1.4
2004-05-13,25.142400000000002,19.9,7.5,13.7,0.5680850111971188,3,0,NA,0,0,0,0
2004-05-14,26.352,20.1,8.1,13.9,0.6058058800195687,3.5,0,NA,0,0,0,0
2004-05-15,27.4752,23.8,7.4,15.6,0.7649535132554823,2.6,0,NA,0,5,5,5
2004-05-16,26.784000000000002,25.8,8.1,16.7,0.8644518080817977,2.2,0,NA,0,5,5,5
2004-05-17,27.7344,25.3,8.2,17.3,0.9435466784341229,2.8,0,NA,0,5,5,5
2004-05-18,28.166400000000003,28,9.9,19.1,1.1008356550848553,2.4,0,NA,0,5,5,5
2004-05-19,28.425600000000003,29,10.4,19.7,1.248679307334228,2.1,0,NA,0,5,5,5
2004-05-20,27.648000000000003,28.8,10.5,20.4,1.3184107618750875,2.3,0,NA,0,4.935,4.935,4.935
2004-05-21,12.96,22.3,13.2,16.6,0.602989731227904,1.9,1.7,NA,1.7,4.975,6.675,6.675
2004-05-22,21.7728,19.1,9.1,13.6,0.469031681180792,4.5,1.2,NA,1.2,4.8,6,6
2004-05-23,28.2528,21.1,7.8,13.5,0.6663628708818484,3.2,0,NA,0,4.6925,4.6925,4.6925
2004-05-24,29.203200000000002,21.4,5.2,13.7,0.7679376328648034,3,0,NA,0,4.8325,4.8325,4.8325
2004-05-25,28.8576,23.6,6.1,15.8,0.940584035802171,2.7,0,NA,0,5,5,5
2004-05-26,22.204800000000002,25.4,9.6,17.2,1.0124476532862265,2.4,0,NA,0,5,5,5
2004-05-27,14.4288,22,10,15.2,0.5513744476279906,2.4,0.1,NA,0.1,5,5.1,5.1
2004-05-28,29.376,23.7,11.5,17,0.8616141837139698,2.9,0,NA,0,5,5,5
2004-05-29,28.7712,24.3,7.4,16.6,0.953785644049169,2.7,0,NA,0,5,5,5
2004-05-30,28.512,26.7,8.5,18.4,1.1216757239479644,3.4,0,NA,0,5,5,5
2004-05-31,8.9856,18.2,12.8,15.2,0.39012342992546495,2.3,2.8,NA,2.8,5,7.8,7.8
2004-06-01,6.8256000000000006,15,11.6,13.2,0.13708829740088369,0.9,23.6,NA,23.6,5,28.6,28.6
2004-06-02,12.96,20,11.8,14.7,0.25352078636896863,2.9,10.3,NA,10.3,0,10.3,10.3
2004-06-03,9.1584,17.9,10.3,13.1,0.3435163376227051,3.4,0,NA,0,4.805,4.805,4.805
2004-06-04,20.822400000000002,22.7,8.3,15.8,0.5693956998342644,2.5,0,NA,0,0,0,0
2004-06-05,19.872,24.1,12.3,17.7,0.7501523559713033,2.9,0,NA,0,0,0,0
2004-06-06,29.8944,25.1,9.7,17.7,0.7908110202515907,3,0,NA,0,0,0,0
2004-06-07,29.721600000000002,27.2,10.7,19.7,1.050549380340236,3,0,NA,0,0,0,0
2004-06-08,26.4384,30.1,12.8,21.3,1.235816891113711,2.6,0,NA,0,5,5,5
2004-06-09,29.721600000000002,30.9,12.7,22.8,1.5157638385523624,2.5,0,NA,0,5,5,5
2004-06-10,29.1168,33,15.9,24.7,1.743124612548315,2.2,0,NA,0,5,5,5
2004-06-11,17.7984,27.8,15.5,20.4,0.9430967493705007,2.3,0,NA,0,5,5,5
2004-06-12,23.4144,26.8,13.5,19.3,0.8696884179647404,3.3,0,NA,0,5,5,5
2004-06-13,26.8704,23,11.7,17,1.0152654715546101,3.3,0,NA,0,5,5,5
2004-06-14,30.9312,25.7,8.5,17.5,0.9695967432389905,3.1,0,NA,0,5,5,5
2004-06-15,23.846400000000003,25.1,11.2,18.9,1.0126574125719303,3.5,0,NA,0,5,5,5
2004-06-16,16.5024,23.8,12.4,18.2,0.788808705485716,2.5,0,NA,0,5,5,5
2004-06-17,29.8944,28.3,11.7,20.2,1.0455779637496498,2.8,0,NA,0,5,5,5
2004-06-18,25.92,28.7,13,21,1.3805287511763134,2.4,0,NA,0,5,5,5
2004-06-19,18.576,23.4,12.3,18.1,0.9235483716191186,3.6,0.1,NA,0.1,5,5.1,5.1
2004-06-20,12.6144,18.8,11.6,13.8,0.5131852035524873,2.9,0.2,NA,0.2,5,5.2,5.2
2004-06-21,29.5488,23.8,10.5,17.3,0.8979551372492808,2.9,0.1,NA,0.1,5,5.1,5.1
2004-06-22,12.700800000000001,22.1,13.3,17.3,0.6442282993510293,1,1.3,NA,1.3,0,1.3,1.3
2004-06-23,10.281600000000001,20.9,13.4,16.2,0.27912525060433313,1.7,14.2,NA,14.2,5,19.2,19.2
2004-06-24,30.4128,24.8,13.2,18.6,0.6905252772061754,3.6,0,NA,0,5,5,5
2004-06-25,29.462400000000002,25.1,12.6,19,1.0057651332562358,3.2,0,NA,0,5,5,5
2004-06-26,28.7712,26.9,10.4,19.3,1.1056503918311429,2.4,0,NA,0,5,5,5
2004-06-27,18.144000000000002,28.2,13,21.4,1.1487512016951118,1.5,0,NA,0,5,5,5
2004-06-28,22.5504,28.4,18.5,22.7,0.8751573220575506,3.4,4.7,NA,4.7,4.9275,9.627500000000001,9.627500000000001
2004-06-29,29.8944,27.6,15.6,22,1.3429452977383292,4,0,NA,0,2.065,2.065,2.065
2004-06-30,29.721600000000002,29.1,12.6,21.4,1.2587652366013253,2.7,0,NA,0,0,0,0
2004-07-01,12.873600000000001,23.7,15.6,19.7,1.0321186894570737,3.6,0,NA,0,0,0,0
2004-07-02,29.0304,24.1,13.7,19.1,1.0342528533660131,3.3,0,NA,0,5,5,5
2004-07-03,29.808,24.1,10.6,18.2,1.0237730007367802,3.9,0,NA,0,5,5,5
2004-07-04,29.5488,27.9,10.2,19.5,1.0967391812207195,2.2,0,NA,0,5,5,5
2004-07-05,14.688,24.5,14.1,19.1,0.7057776982197256,1.7,4.4,NA,4.4,5,9.4,9.4
2004-07-06,13.5648,22,16.1,18.6,0.2947101650381496,2,2.4,NA,2.4,4.8425,7.2425,7.2425
2004-07-07,15.7248,29.2,15.2,21.1,0.7962463701185145,1.4,0,NA,0,5,5,5
2004-07-08,17.5392,26.1,13.5,19.3,0.6584462699319611,3.6,0.7,NA,0.7,5,5.7,5.7
2004-07-09,29.980800000000002,23.2,12.3,17.4,0.8657470469261036,3.6,0,NA,0,5,5,5
2004-07-10,28.944000000000003,22.4,11.4,16.2,0.7560412417031277,4.2,1.5,NA,1.5,5,6.5,6.5
2004-07-11,18.403200000000002,20.5,12.3,15.8,0.7549898678182179,3.7,0.1,NA,0.1,5,5.1,5.1
2004-07-12,22.204800000000002,20,10.7,14.9,0.6156656310935736,3.4,0,NA,0,0,0,0
2004-07-13,20.9088,21.3,11.4,15.3,0.6491610977367952,4.2,0,NA,0,5,5,5
2004-07-14,28.166400000000003,24.4,8.1,17,0.8402197005969188,3.2,0,NA,0,5,5,5
2004-07-15,27.216,27.8,13.3,20.8,1.1614468994340152,2.7,0,NA,0,5,5,5
2004-07-16,27.043200000000002,30.3,14.8,22.6,1.2387280423966833,2.8,0,NA,0,5,5,5
2004-07-17,19.6128,29.8,15.1,20.9,0.7964443587635064,2.1,10.1,NA,10.1,5,15.1,15.1
2004-07-18,21.427200000000003,27.8,14.9,20.6,0.7014890528133867,2.3,2.9,NA,2.9,5,7.9,7.9
2004-07-19,19.008000000000003,28.5,16.7,21.4,0.7419551191349276,2,2.9,NA,2.9,3.7575,6.6575,6.6575
2004-07-20,13.910400000000001,24.6,16.7,20,0.5187061027785246,2,4.6,NA,4.6,3.755,8.355,8.355
2004-07-21,26.6976,28.7,16.7,22.6,0.7625059283197363,2.1,0.2,NA,0.2,5,5.2,5.2
2004-07-22,24.364800000000002,32,18,24.5,1.123573685598709,2.3,0.1,NA,0.1,5,5.1,5.1
2004-07-23,15.811200000000001,28.9,18.7,23.4,1.1210477034050803,1.7,0,NA,0,5,5,5
2004-07-24,8.9856,23.7,15.5,19.4,0.4092928270728858,2.1,4.1,NA,4.1,5,9.1,9.1
2004-07-25,25.747200000000003,27.4,13.9,20.8,0.9099233670725086,3,0,NA,0,5,5,5
2004-07-26,20.044800000000002,25.4,14.3,19.6,0.9730696784831493,3.7,0,NA,0,9.6525,9.6525,9.6525
2004-07-27,27.3888,26.4,12.7,19.7,0.9791304531679832,3.2,0,NA,0,5,5,5
2004-07-28,27.043200000000002,26.8,12.1,20.3,0.9994573630357936,3,0,NA,0,0,0,0
2004-07-29,26.524800000000003,29.8,13.9,22.2,1.133740097135666,2.8,0,NA,0,5,5,5
2004-07-30,24.883200000000002,30.5,15.7,23.5,1.334211630152597,2.8,0,NA,0,5,5,5
2004-07-31,23.846400000000003,32.4,15.8,23.8,1.4177337667184238,2.4,0,NA,0,5,5,5
2004-08-01,25.660800000000002,33.9,15.4,24.6,1.620946521699945,2.2,0,NA,0,5,5,5
2004-08-02,25.488000000000003,34.8,15.7,24.9,1.7703882117329455,2.1,0,NA,0,5,5,5
2004-08-03,22.3776,31.8,16.3,22.9,1.1969943908112448,3,15.3,NA,15.3,5,20.3,20.3
2004-08-04,19.0944,28.4,16.5,20.8,0.5745586572571667,2.4,1.8,NA,1.8,5,6.8,6.8
2004-08-05,17.366400000000002,28.2,16.2,21.2,0.7430214942753703,2.3,0,NA,0,5,5,5
2004-08-06,24.2784,28.5,16.8,22.2,0.8435886030819886,3.2,0,NA,0,5,5,5
2004-08-07,24.7104,29.9,17,23.3,1.1143007991294607,2.9,0,NA,0,5,5,5
2004-08-08,22.982400000000002,31.5,16.6,22.7,1.1022551081610925,2.1,2.1,NA,2.1,5,7.1,7.1
2004-08-09,12.3552,29.1,18.1,22,1.0483466257048222,1.7,0.1,NA,0.1,5,5.1,5.1
2004-08-10,18.3168,28.5,16.6,22.3,0.8325213525988832,2.8,11.9,NA,11.9,5,16.9,16.9
2004-08-11,22.723200000000002,27.9,18.5,22.4,0.6526757964388712,2.2,3.2,NA,3.2,5,8.2,8.2
2004-08-12,20.6496,29.2,15.3,21.2,0.7228032223222985,2.9,6.7,NA,6.7,5,11.7,11.7
2004-08-13,22.896,25.5,13,19.2,0.8017560667953956,2.7,0.1,NA,0.1,5,5.1,5.1
2004-08-14,24.883200000000002,24.3,13.5,18.7,0.8052577632497523,3.1,0.1,NA,0.1,5,5.1,5.1
2004-08-15,23.5008,26,11.1,18.8,0.766743289733804,2,0,NA,0,5,5,5
2004-08-16,12.441600000000001,26.2,14.1,18.9,0.5852370760967649,2.1,1.2,NA,1.2,0,1.2,1.2
2004-08-17,12.0096,26.2,15.1,18.7,0.3744881533392663,2,4.8,NA,4.8,5,9.8,9.8
2004-08-18,23.6736,30.5,15.4,22.2,1.0504558719906287,2.5,0,NA,0,5,5,5
2004-08-19,18.576,26.7,16.6,20.4,0.6447702266104443,3,7.6,NA,7.6,5,12.6,12.6
2004-08-20,19.0944,23.4,15.6,18.8,0.568522723353758,3.6,1.8,NA,1.8,5,6.8,6.8
2004-08-21,20.044800000000002,22.9,10.8,16.6,0.7698548140834248,3.1,0.3,NA,0.3,5,5.3,5.3
2004-08-22,22.1184,22.9,7.6,15.6,0.6671106220251299,1.8,0,NA,0,5,5,5
2004-08-23,21.8592,29.4,11.3,19.7,0.9422690714016592,1.8,0.5,NA,0.5,5,5.5,5.5
2004-08-24,4.32,17.8,13.1,16.3,0.15068692704012074,1.3,23.6,NA,23.6,5,28.6,28.6
2004-08-25,19.1808,24.9,12.5,17.5,0.5701148552378329,2.7,1.9,NA,1.9,5,6.9,6.9
2004-08-26,8.8992,17.1,12.2,14.4,0.3095839654506644,2.5,6.2,NA,6.2,5,11.2,11.2
2004-08-27,23.0688,23.1,9.3,16.2,0.5730385939559159,2,0,NA,0,5,5,5
2004-08-28,22.6368,24.1,10.3,17.6,0.6121068679288901,2.3,0,NA,0,5,5,5
2004-08-29,18.4896,24.3,13,17.6,0.47271619503419265,2.1,0.6,NA,0.6,5,5.6,5.6
2004-08-30,18.9216,25.9,11.6,17.7,0.5997152981342396,2.6,0,NA,0,5,5,5
2004-08-31,20.3904,21.9,11.4,16.7,0.6602656194178853,3.2,0,NA,0,5,5,5
2004-09-01,21.427200000000003,23.5,9.5,16.4,0.5579214376568461,2.3,0,NA,0,5,5,5
2004-09-02,21.6,25.8,11.4,19,0.7300619717276625,2.2,0,NA,0,5,5,5
2004-09-03,20.4768,27.7,13.6,20.3,0.8344751667451965,1.7,0,NA,0,5,5,5
2004-09-04,19.6992,27,13.6,20.2,0.7841834728122373,2.2,0,NA,0,5,5,5
2004-09-05,19.6992,27.1,13.3,20.5,0.7940066941572763,2.2,0,NA,0,5,5,5
2004-09-06,19.6992,27.9,14.7,21.4,0.8929046088899647,2.4,0,NA,0,5,5,5
2004-09-07,19.9584,26.6,15.1,20.7,0.8577732483862162,2.7,0,NA,0,5,5,5
2004-09-08,19.6128,26.4,14.5,20.5,0.7431708997142803,2.4,0,NA,0,5,5,5
2004-09-09,19.44,25.7,14.2,19.7,0.7510506534888527,2.1,0,NA,0,5,5,5
2004-09-10,17.884800000000002,28,13.4,20,0.8895457599686013,2.1,0,NA,0,5,5,5
2004-09-11,14.083200000000001,25.5,16.3,20,0.6947375856219152,1.7,0.9,NA,0.9,5,5.9,5.9
2004-09-12,13.3056,21.1,11.6,17.1,0.37971878435574036,2.6,1.3,NA,1.3,5,6.3,6.3
2004-09-13,19.6992,25.6,10,17.4,0.7759806480512773,2,0,NA,0,5,5,5
2004-09-14,6.9984,20.2,14.4,16.7,0.45607943075397295,1.4,3.6,NA,3.6,0,3.6,3.6
2004-09-15,13.5648,20.3,12.7,16,0.5511704176644551,3.5,0.4,NA,0.4,5,5.4,5.4
2004-09-16,18.6624,20.5,8.7,13.9,0.5117465460165304,2.4,0,NA,0,5,5,5
2004-09-17,19.267200000000003,21.2,7.4,13.8,0.47833929466929387,2.3,0,NA,0,5,5,5
2004-09-18,18.9216,23,8,15.1,0.55128640736312,2.2,0,NA,0,5,5,5
2004-09-19,17.1936,23.2,8.8,15.9,0.5730482519200186,2.9,0,NA,0,5,5,5
2004-09-20,15.984,23.1,10.7,16.3,0.5413567378848784,1.8,0,NA,0,5,5,5
2004-09-21,17.366400000000002,21.4,9.2,15.2,0.5617777390926697,3.7,0,NA,0,5,5,5
2004-09-22,18.2304,20.4,8.3,15,0.7360399220335653,4.4,0,NA,0,5,5,5
2004-09-23,6.8256000000000006,19.3,14.2,16,0.5566456204889362,3.8,3.1,NA,3.1,5,8.1,8.1
2004-09-24,13.5648,18.5,8.1,13.5,0.5172467039712251,3.9,1.6,NA,1.6,5,6.6,6.6
2004-09-25,9.2448,14.7,4.5,10.1,0.37851296099908827,2.9,0,NA,0,5,5,5
2004-09-26,9.2448,15.9,6,10.7,0.357810517571088,2.6,0,NA,0,5,5,5
2004-09-27,10.6272,15.8,4.9,11.3,0.36832702130257755,1.1,0,NA,0,5,5,5
2004-09-28,14.1696,19.7,8.1,13.1,0.39799469953643823,1.9,0,NA,0,5,5,5
2004-09-29,13.824000000000002,20.8,7.7,13.5,0.34327784257549776,1.8,0,NA,0,5,5,5
2004-09-30,15.6384,22.8,8.1,14.9,0.4591981226388534,1.4,0,NA,0,5,5,5
2004-10-01,15.6384,22.7,9.6,15.5,0.5090677295755609,1.9,0,NA,0,0,0,0
2004-10-02,15.033600000000002,21.1,7.8,14.5,0.48561910579710527,2.2,0,NA,0,5,5,5
2004-10-03,13.392000000000001,21.3,9,14.3,0.4810145410338901,1.7,0,NA,0,5,5,5
