date,meta,depth,VWC
2016-04-26,control,10,0.295310810182749
2016-04-27,control,10,0.288763209513889
2016-04-28,control,10,0.282477752256944
2016-04-29,control,10,0.275666051451023
2016-04-30,control,10,0.267147162976507
2016-05-01,control,10,0.263785188251096
2016-05-02,control,10,0.260774729861111
2016-05-03,control,10,0.255260782818566
2016-05-04,control,10,0.249534822569444
2016-05-05,control,10,0.24122590173334
2016-05-06,control,10,0.231563212690058
2016-05-07,control,10,0.221156600838816
2016-05-08,control,10,0.211821999868421
2016-05-09,control,10,0.205490545486111
2016-05-10,control,10,0.197679455537281
2016-05-11,control,10,0.190853919663743
2016-05-12,control,10,0.190074861571637
2016-05-13,control,10,0.294721776288377
2016-05-14,control,10,0.33901919375
2016-05-15,control,10,0.330378704861111
2016-05-16,control,10,0.318840837132675
2016-05-17,control,10,0.306439459548611
2016-05-18,control,10,0.29082868446132
2016-05-19,control,10,0.278269340104167
2016-05-20,control,10,0.266405551147661
2016-05-21,control,10,0.250076895508041
2016-05-22,control,10,0.231736106677632
2016-05-23,control,10,0.256203338831651
2016-05-24,control,10,0.307443835116959
2016-05-25,control,10,0.311152872754137
2016-05-26,control,10,0.302448368229167
2016-05-27,control,10,0.288499488543494
2016-05-28,control,10,0.26873358723867
2016-05-29,control,10,0.294329269402412
2016-05-30,control,10,0.350763647532895
2016-05-31,control,10,0.344364099435307
2016-06-01,control,10,0.332620202479898
2016-06-02,control,10,0.324110357856826
2016-06-03,control,10,0.320178918876804
2016-06-04,control,10,0.313721859184942
2016-06-05,control,10,0.303649413812135
2016-06-06,control,10,0.287632369147109
2016-06-07,control,10,0.268145968055556
2016-06-08,control,10,0.25148131241893
2016-06-09,control,10,0.242009291787281
2016-06-10,control,10,0.22740845450028
2016-06-11,control,10,0.217261206145485
2016-06-12,control,10,0.212345766195175
2016-06-13,control,10,0.208221992025381
2016-06-14,control,10,0.204292326408991
2016-06-15,control,10,0.198443176734284
2016-06-16,control,10,0.195062274826389
2016-06-17,control,10,0.22369377201972
2016-06-18,control,10,0.228621990197368
2016-06-19,control,10,0.22047211221526
2016-06-20,control,10,0.208779839875148
2016-06-21,control,10,0.199982852197687
2016-06-22,control,10,0.193802859659777
2016-06-23,control,10,0.181291830595404
2016-06-24,control,10,0.175432639579639
2016-06-25,control,10,0.180871153726009
2016-06-26,control,10,0.189905214974039
2016-06-27,control,10,0.18245999497807
2016-06-28,control,10,0.17562141994152
2016-06-29,control,10,0.170280180582968
2016-06-30,control,10,0.168051484892178
2016-07-01,control,10,0.16703425183845
2016-07-02,control,10,0.166173316747076
2016-07-03,control,10,0.164929083172515
2016-07-04,control,10,0.161834277275414
2016-07-05,control,10,0.1589160490277
2016-07-06,control,10,0.156109015144284
2016-07-07,control,10,0.153241900271311
2016-07-08,control,10,0.150698157163743
2016-07-09,control,10,0.14833887506579
2016-07-10,control,10,0.146008157462417
2016-07-11,control,10,0.143923991357861
2016-07-12,control,10,0.159947858635945
2016-07-13,control,10,0.175876465149444
2016-07-14,control,10,0.173406594315872
2016-07-15,control,10,0.168358696235963
2016-07-16,control,10,0.161795584757763
2016-07-17,control,10,0.156171724839492
2016-07-18,control,10,0.151764944228355
2016-07-19,control,10,0.148121441751627
2016-07-20,control,10,0.145243615564693
2016-07-21,control,10,0.142884842009551
2016-07-22,control,10,0.142262081259137
2016-07-23,control,10,0.143532509711257
2016-07-24,control,10,0.143611698080409
2016-07-25,control,10,0.142746464726192
2016-07-26,control,10,0.141572091567279
2016-07-27,control,10,0.140366451827605
2016-07-28,control,10,0.139232394409363
2016-07-29,control,10,0.138203907421992
2016-07-30,control,10,0.137166072370572
2016-07-31,control,10,0.137318295497226
2016-08-01,control,10,0.138679559177632
2016-08-02,control,10,0.139052941780024
2016-08-03,control,10,0.138651437422054
2016-08-04,control,10,0.137730217823176
2016-08-05,control,10,0.144353901641827
2016-08-06,control,10,0.147684571006944
2016-08-07,control,10,0.144668950347222
2016-08-08,control,10,0.142074993144208
2016-08-09,control,10,0.140393956725854
2016-08-10,control,10,0.146875127389884
2016-08-11,control,10,0.149878685264985
2016-08-12,control,10,0.1476193878918
2016-08-13,control,10,0.145237225924588
2016-08-14,control,10,0.143087440861143
2016-08-15,control,10,0.141059253764037
2016-08-16,control,10,0.139310432603479
2016-08-17,control,10,0.138153997918068
2016-08-18,control,10,0.137445010185881
2016-08-19,control,10,0.136900438864898
2016-08-20,control,10,0.136462139360511
2016-08-21,control,10,0.135943193482906
2016-08-22,control,10,0.13497864595234
2016-08-23,control,10,0.13421530188787
2016-08-24,control,10,0.133406315479297
2016-08-25,control,10,0.132531397381058
2016-08-26,control,10,0.131691861165936
2016-08-27,control,10,0.13091054776133
2016-08-28,control,10,0.130246116549708
2016-08-29,control,10,0.129843617176535
2016-08-30,control,10,0.129331327087578
2016-08-31,control,10,0.128902108310686
2016-09-01,control,10,0.128463564022589
2016-09-02,control,10,0.127809960677374
2016-09-03,control,10,0.127247756228888
2016-09-04,control,10,0.126689284565018
2016-09-05,control,10,0.139012357168914
2016-09-06,control,10,0.153042072543432
2016-09-07,control,10,0.151164306259078
2016-09-08,control,10,0.148396755978016
2016-09-09,control,10,0.145236765850325
2016-09-10,control,10,0.142375484055511
2016-09-11,control,10,0.139972154525426
2016-09-12,control,10,0.137860552743056
2016-09-13,control,10,0.136139789757567
2016-09-14,control,10,0.134683760332602
2016-09-15,control,10,0.133552539336467
2016-09-16,control,10,0.132646918062865
2016-09-17,control,10,0.132747213318183
2016-09-18,control,10,0.13304572674403
2016-09-19,control,10,0.133094331997183
2016-09-20,control,10,0.132706854475512
2016-09-21,control,10,0.132629900096539
2016-09-22,control,10,0.132716572403027
2016-09-23,control,10,0.132421393741182
2016-09-24,control,10,0.132082673954678
2016-09-25,control,10,0.131608569480994
2016-09-26,control,10,0.131313058699274
2016-09-27,control,10,0.13842240986734
2016-09-28,control,10,0.140125592906938
2016-10-07,control,10,0.136410947050817
2016-10-08,control,10,0.136164488814983
2016-10-09,control,10,0.135728042707808
2016-10-10,control,10,0.135112224312335
2016-10-11,control,10,0.134720968150022
2016-10-12,control,10,0.13405977916356
2016-10-13,control,10,0.133757139261194
2016-10-14,control,10,0.135203969108423
2016-10-15,control,10,0.137766769332014
2016-10-16,control,10,0.138093775565341
2016-10-17,control,10,0.138542563923313
2016-10-18,control,10,0.139110023315727
2016-10-19,control,10,0.139586079543129
2016-10-20,control,10,0.139808799775986
2016-10-21,control,10,0.140004903762748
2016-10-22,control,10,0.140134492925382
2016-10-23,control,10,0.14006258847125
2016-10-24,control,10,0.139672135925551
2016-10-25,control,10,0.139894199524932
2016-10-26,control,10,0.166070483600146
2016-10-27,control,10,0.209684686475266
2016-10-28,control,10,0.215547734519449
2016-10-29,control,10,0.215782699216903
2016-10-30,control,10,0.214702329156912
2016-10-31,control,10,0.213559570758523
2016-11-01,control,10,0.212475833100845
2016-11-02,control,10,0.211045030679479
2016-11-03,control,10,0.209438106845458
2016-11-04,control,10,0.208300362178013
2016-11-05,control,10,0.206345842347541
2016-11-06,control,10,0.226761590607816
2016-11-07,control,10,0.253467685391645
2016-11-08,control,10,0.267382699467345
2016-11-09,control,10,0.274123241504724
2016-11-10,control,10,0.292060618876321
2016-11-11,control,10,0.344666528198768
2016-11-12,control,10,0.346894330076176
2016-11-13,control,10,0.342938627850255
2016-11-14,control,10,0.351254854388674
2016-11-15,control,10,0.351845215064787
2016-11-16,control,10,0.347527784879108
2016-11-17,control,10,0.343471209284203
2016-11-18,control,10,0.339731523149466
2016-11-19,control,10,0.349352448852713
2016-11-20,control,10,0.355970498812689
2016-11-21,control,10,0.34921223079972
2016-11-22,control,10,0.340994352718873
2016-11-23,control,10,0.333901005812037
2016-11-24,control,10,0.328137153136758
2016-11-25,control,10,0.323817872128912
2016-11-26,control,10,0.321410258232662
2016-11-27,control,10,0.319951166236505
2016-11-28,control,10,0.319007847722299
2016-11-29,control,10,0.317922912228117
2016-11-30,control,10,0.317059511444682
2016-12-01,control,10,0.316067427015544
2016-12-02,control,10,0.315067768597665
2016-12-03,control,10,0.314081641484301
2016-12-04,control,10,0.313126446129676
2016-12-05,control,10,0.312252778504185
2016-12-06,control,10,0.311436466227285
2016-12-07,control,10,0.310565579045139
2016-12-08,control,10,0.309735575871806
2016-12-09,control,10,0.309036354855629
2016-12-10,control,10,0.308496201423604
2016-12-11,control,10,0.3080579559005
2016-12-12,control,10,0.307459440481002
2016-12-13,control,10,0.306882850216249
2016-12-14,control,10,0.306379910149722
2016-12-15,control,10,0.305708064085881
2016-12-16,control,10,0.305022881580825
2016-12-17,control,10,0.30427582987419
2016-12-18,control,10,0.303262866354775
2016-12-19,control,10,0.302715450005986
2016-12-20,control,10,0.302020762516978
2016-12-21,control,10,0.301641116641354
2016-12-22,control,10,0.301585823195446
2016-12-23,control,10,0.301401523874328
2016-12-24,control,10,0.301060956434232
2016-12-25,control,10,0.300525847761914
2016-12-26,control,10,0.299925590565532
2016-12-27,control,10,0.299592347647813
2016-12-28,control,10,0.29928596602671
2016-12-29,control,10,0.298731677098452
2016-12-30,control,10,0.298079216361968
2016-12-31,control,10,0.297070432497326
2017-01-01,control,10,0.295195921321387
2017-01-02,control,10,0.292360761025021
2017-01-03,control,10,0.292216871291205
2017-01-04,control,10,0.292256428257
2017-01-05,control,10,0.293768243433612
2017-01-06,control,10,0.293879680811188
2017-01-07,control,10,0.285617560131748
2017-01-08,control,10,0.283348176747566
2017-01-09,control,10,0.289562044835332
2017-01-10,control,10,0.291366725073376
2017-01-11,control,10,0.29226568584308
2017-01-12,control,10,0.293481361261524
2017-01-13,control,10,0.331497980433357
2017-01-14,control,10,0.347544351711378
2017-01-15,control,10,0.34784262685104
2017-01-16,control,10,0.343860202606994
2017-01-17,control,10,0.337171251607049
2017-01-18,control,10,0.32901628498761
2017-01-19,control,10,0.311555498680984
2017-01-20,control,10,0.276771961577314
2017-01-21,control,10,0.255904962408849
2017-01-22,control,10,0.249578033067821
2017-01-23,control,10,0.253557882182871
2017-01-24,control,10,0.250211499734844
2017-01-25,control,10,0.244184196748383
2017-01-26,control,10,0.231053726595936
2017-01-27,control,10,0.239196692827548
2017-01-28,control,10,0.267759502219529
2017-01-29,control,10,0.294296191178482
2017-01-30,control,10,0.305987405109449
2017-01-31,control,10,0.323506149903143
2017-02-01,control,10,0.356281711458333
2017-02-02,control,10,0.371469754861111
2017-02-03,control,10,0.377796571602705
2017-02-04,control,10,0.378087166317617
2017-02-05,control,10,0.380305417492301
2017-02-06,control,10,0.386755594411668
2017-02-07,control,10,0.3898981366685
2017-02-08,control,10,0.393396390798611
2017-02-09,control,10,0.392708827298977
2017-02-10,control,10,0.385655952059576
2017-02-11,control,10,0.379119360420933
2017-02-12,control,10,0.373597679296418
2017-02-13,control,10,0.368001158854167
2017-02-14,control,10,0.362802094998522
2017-02-15,control,10,0.358008204174175
2017-02-16,control,10,0.354764702913692
2017-02-17,control,10,0.351462314692635
2017-02-18,control,10,0.348525995714597
2017-02-19,control,10,0.345944394073145
2017-02-20,control,10,0.343773250041936
2017-02-21,control,10,0.341501394966024
2017-02-22,control,10,0.338923224701562
2017-02-23,control,10,0.335883134793452
2017-02-24,control,10,0.332570868238167
2017-02-25,control,10,0.32985817868809
2017-02-26,control,10,0.32734990082187
2017-02-27,control,10,0.324455228478644
2017-02-28,control,10,0.32796628722405
2017-03-01,control,10,0.353127012605994
2017-03-02,control,10,0.399425342782133
2017-03-03,control,10,0.388743551447506
2017-03-04,control,10,0.381995112221091
2017-03-05,control,10,0.382406539198659
2017-03-06,control,10,0.403485651987449
2017-03-07,control,10,0.404952768077485
2017-03-08,control,10,0.390621871418634
2017-03-09,control,10,0.398589842010195
2017-03-10,control,10,0.393408621392208
2017-03-11,control,10,0.382723438193822
2017-03-12,control,10,0.373563477479975
2017-03-13,control,10,0.366198600740482
2017-03-14,control,10,0.359933618926528
2017-03-15,control,10,0.353915447288387
2017-03-16,control,10,0.348625886959064
2017-03-17,control,10,0.343290062671548
2017-03-18,control,10,0.339962952644371
2017-03-19,control,10,0.352345333476266
2017-03-20,control,10,0.349692994778447
2017-03-21,control,10,0.344358823352117
2017-03-22,control,10,0.339580922076199
2017-03-23,control,10,0.338131217157283
2017-03-24,control,10,0.334075994064565
2017-03-25,control,10,0.327955671728913
2017-03-26,control,10,0.326928831627016
2017-03-27,control,10,0.328702433664646
2017-03-28,control,10,0.324741147380843
2017-03-29,control,10,0.320890489116059
2017-03-30,control,10,0.315345063087749
2017-03-31,control,10,0.308943761222757
2017-04-01,control,10,0.302148222610386
2017-04-02,control,10,0.296863720933425
2017-04-03,control,10,0.291050111060333
2017-04-04,control,10,0.28432630087171
2017-04-05,control,10,0.276812461504059
2017-04-06,control,10,0.268544383058122
2017-04-07,control,10,0.261162351865279
2017-04-08,control,10,0.25243866063794
2017-04-09,control,10,0.242902749589205
2017-04-10,control,10,0.233598127102362
2017-04-11,control,10,0.225810951475234
2017-04-12,control,10,0.218958388839997
2017-04-13,control,10,0.212699738297795
2017-04-14,control,10,0.20671992944079
2017-04-15,control,10,0.201322646012427
2017-04-16,control,10,0.198212231856725
2017-04-17,control,10,0.195238102895346
2017-04-18,control,10,0.192646154304895
2017-04-19,control,10,0.192094224047375
2017-04-20,control,10,0.189886655084064
2017-04-21,control,10,0.188641371701389
2017-04-22,control,10,0.186207887838901
2017-04-23,control,10,0.183111441139068
2017-04-24,control,10,0.180373676422196
2017-04-25,control,10,0.178116349986559
2017-04-26,control,10,0.181801149237621
2017-04-27,control,10,0.191513866129895
2017-04-28,control,10,0.200955040104167
2017-04-29,control,10,0.204944874896536
2017-04-30,control,10,0.202152786288849
2017-05-01,control,10,0.208565413084173
2017-05-02,control,10,0.227816212072442
2017-05-03,control,10,0.230819617656236
2017-05-04,control,10,0.229187595727671
2017-05-05,control,10,0.224872330069792
2017-05-06,control,10,0.218015427028754
2017-05-07,control,10,0.215763400345649
2017-05-08,control,10,0.213744822061077
2017-05-09,control,10,0.212008219711413
2017-05-10,control,10,0.207049869323484
2017-05-11,control,10,0.200710376801888
2017-05-12,control,10,0.19539613626555
2017-05-13,control,10,0.191979149676476
2017-05-14,control,10,0.188743858251033
2017-05-15,control,10,0.184371361406969
2017-05-16,control,10,0.17996234442415
2017-05-17,control,10,0.176014824184584
2017-05-18,control,10,0.172845078002826
2017-05-19,control,10,0.182017180227469
2017-05-20,control,10,0.193236646744758
2017-05-21,control,10,0.187682780763817
2017-05-22,control,10,0.182259054069763
2017-05-23,control,10,0.177178682952716
2017-05-24,control,10,0.173111986753711
2017-05-25,control,10,0.168763729512377
2017-05-26,control,10,0.16535118531338
2017-05-27,control,10,0.162101214895862
2017-05-28,control,10,0.15922587511979
2017-05-29,control,10,0.157176041433985
2017-05-30,control,10,0.157640318313424
2017-05-31,control,10,0.157884144197435
