ψ_kPa_100mm,ψ_kPa_200mm,ψ_kPa_400mm,ψ_kPa_600mm,ψ_kPa_800mm,ψ_kPa_1000mm,ψ_kPa_1200mm,date,ψ_kPa_eff,RWU,AET,cap
-4.559649137562259,-40.3572159510933,-472.6920146337521,-723.4495653949899,-812.0350508595791,-818.3637600970833,-761.7284256909392,2024-09-06,-439.1021594978436,0.2927457715403986,0.23691391827329095,1.0
-15.61629058489616,-75.42222625020962,-348.93302750925005,-491.60298058086636,-620.7052925689767,-675.2002898708812,-693.2761590432659,2024-09-07,-20.21721678816639,1.6888737073297961,0.9777899087494923,1.0
-44.256364974348784,-103.45725865535401,-309.72054190926445,-403.9546988874618,-504.31874988223035,-554.2705249674751,-607.8165378049936,2024-09-08,-45.01592586203917,0.915681150576938,0.9239604851283314,1.0
-0.042013039594014694,-1.3232748758486008,-45.954207205307114,-177.0905451775316,-356.1066460099835,-440.63911092904425,-530.924878590784,2024-09-09,-0.3658161131058776,0.2728149470640457,0.1331628395618506,1.0
-0.9607532562165911,-3.0699084661193714,-16.48434452914883,-30.94289654181547,-75.5151636248808,-112.47411167624252,-248.72425491460797,2024-09-10,-1.515414813068951,0.14015072449392157,0.12470230233039853,1.0
-5.498917683789085,-9.967295215764933,-22.46656210356807,-29.248214708912755,-45.157523600750594,-57.1327779900105,-104.96721848208834,2024-09-11,-10.741949872778266,0.6474990714173132,0.7168253695615752,1.0
-4.638129806391282,-10.120343843036451,-26.295796173410803,-32.964477476728,-44.57669238943946,-52.50342281827184,-79.1894542432868,2024-09-12,-6.555355648544098,0.26051416973945596,0.1887480091442384,1.0
-9.207604357967208,-15.723450940215127,-30.358404384754273,-35.53600727144258,-44.60365363761794,-50.69328246027312,-69.51796518753918,2024-09-13,-13.184463840609318,0.3510279675687232,0.401031388456636,1.0
-11.910293638859097,-19.42871955779597,-34.789812167935,-39.29593904418999,-46.60829759053745,-51.37552928451373,-65.09436690319046,2024-09-14,-12.051677698019981,0.20345179197112062,0.20414715112682025,1.0
-19.2357952253606,-26.744500930874427,-39.75764641227283,-43.177008221812656,-48.90489742827245,-52.621745439223645,-62.76587399595319,2024-09-15,-20.560062322733174,0.33434314069201815,0.34765372341800943,1.0
-33.0229806579406,-37.826177284911225,-46.62884661952547,-48.56192700352395,-52.38097726598949,-54.94365150630978,-61.98778675315507,2024-09-16,-36.66872471693813,0.5648167520507027,0.5936875897027457,1.0
-44.74956879190204,-47.13323129640845,-52.41279451977932,-53.46036187005781,-55.973635951152865,-57.702538280816455,-62.38464985660364,2024-09-17,-45.30921007807772,0.28385163119335455,0.26666806728481673,1.0
-72.88155625638835,-63.13548710648043,-60.356725267704704,-59.68275656161847,-60.32137764435128,-61.02559379987532,-63.5227259965058,2024-09-18,-68.72244912339494,0.6190031822544273,0.6611986979837119,1.0
-107.18929926952993,-82.2791552085038,-69.50045231709927,-67.05393568441062,-65.77450773682408,-65.44897321034325,-65.89819526849921,2024-09-19,-85.34835684622907,0.6146035550018787,0.6334125431543897,1.0
-133.7167931796899,-98.67751675385398,-78.6396007358016,-74.68313190907753,-71.66952871967808,-70.40707325562465,-69.05618940557302,2024-09-20,-82.87266294901937,0.49102999585092993,0.5006679768163065,1.0
-163.56068515537905,-115.35657264256733,-88.63848209287126,-83.04151282921475,-78.2141311474213,-75.99932523933586,-72.94638394785599,2024-09-21,-91.04275526063358,0.5364330501721871,0.55445487312424,1.0
-196.44473840840428,-133.6594382999232,-99.81567612979711,-92.38312516549013,-85.58540436003078,-82.36005743832101,-77.60653206077512,2024-09-22,-100.18466220074802,0.5987817628974151,0.6184146605229254,1.0
-141.45066337059862,-115.93051578668135,-107.3442652089184,-100.21638981513935,-92.55019506562677,-88.6911892996356,-82.62088134325923,2024-09-23,-101.7171944572055,0.5478949606665557,0.5274092374736128,1.0
-45.28246772510182,-63.94865703032271,-98.24670210843362,-97.43247379990501,-93.38238369537487,-90.75046023033282,-85.53953410646713,2024-09-24,NaN,0.24102203588324225,0.056139168548192155,1.0
-66.98176379116475,-76.13259206213453,-91.25060978678889,-91.08169073790681,-89.58617693281349,-88.43678284058028,-85.41515524046521,2024-09-25,-68.38518662594387,0.30960791591856274,0.4344686611244282,1.0
-54.075079629188714,-66.4856970684772,-88.02960271968105,-88.46724073831791,-87.62292408849653,-86.89879689063062,-84.9027752058987,2024-09-26,-58.28065154075528,0.33538286300271525,0.32096446594623085,1.0
-0.13082408979981439,-0.2988816603504685,-2.8877363792723556,-8.038789327285984,-27.97916170487788,-44.17220851451695,-69.8702529515773,2024-09-27,-0.35518690461393754,0.1047213556487044,0.03749067946862475,1.0
-3.423111823879525,-5.165045279140401,-8.793807425708994,-9.29481787234083,-11.104848963623247,-12.524594134916166,-18.18944164045665,2024-09-28,-5.094802926200784,0.24753775002927017,0.23792954136531166,1.0
-5.082628576082596,-7.588345442375456,-12.11392863644463,-12.406396858315011,-13.403044933223226,-14.153704722387227,-16.728651208625855,2024-09-29,-7.18377091574737,0.18018409293037943,0.1862719258188191,1.0
-8.936604444575716,-11.4959850930573,-15.195016589014553,-15.037667941003154,-15.410018764614545,-15.75791073934245,-17.013194383318737,2024-09-30,-11.300609755546564,0.39505018866995023,0.42234288530200476,1.0
-14.311509556160676,-16.046905800167675,-18.305732732259024,-17.65043514717741,-17.403155179597302,-17.382783444608975,-17.69034159424362,2024-10-01,-15.88525276568626,0.4942277874023553,0.5073032530626255,1.0
-0.5282416156291294,-1.945855919916454,-10.72594756676107,-13.925234124296127,-16.04813869005782,-16.846821861278595,-17.592131217717533,2024-10-02,NaN,0.13619862703429853,0.02414082956934119,1.0
-0.29599278100385845,-0.5729762681813598,-2.5347137656808725,-2.9008690913496995,-3.7507177235104763,-4.384017613497878,-6.553633262920286,2024-10-03,-1.0645080254052628,0.1832287715165744,0.2384369415494082,1.0
-3.384997617410217,-4.624922398025849,-6.556794694632675,-5.911593829422358,-5.480738543251714,-5.310657109552226,-5.190418274167995,2024-10-04,-4.3509021945633926,0.11216588264908639,0.12216939172010344,1.0
-6.0772285468584615,-7.504329312343486,-9.18046689538335,-8.294091352293568,-7.584409275815133,-7.254512513367436,-6.741195274124154,2024-10-05,-7.165619367082348,0.22780698558379545,0.24176472349423656,1.0
-9.335525094137838,-10.440280401182504,-11.428377358178464,-10.316158175925288,-9.385178569705571,-8.940351157863578,-8.210554531388006,2024-10-06,-10.061892625802725,0.35303614548206413,0.3677930530692647,1.0
-11.31645547967872,-12.402619781082523,-13.193572006766606,-11.985703180506292,-10.93938962751035,-10.430674626691296,-9.575884590871492,2024-10-07,-11.823948123155624,0.17481957659886035,0.15595171439942565,1.0
-14.45191310399792,-14.770385156824831,-14.951914265627616,-13.596711383746952,-12.414761980446304,-11.838445444274475,-10.870701298177698,2024-10-08,-14.493388404386097,0.37133082311350624,0.3928783316882346,1.0
-2.2117493897860734,-5.03814783173968,-12.467672847238434,-12.852254654034123,-12.657104377357205,-12.429283260792948,-11.75920728575474,2024-10-09,NaN,0.12074680054612408,0.019532238937016253,1.0
-2.352622763042855,-4.51105076126722,-10.023754568887645,-10.481442375168033,-10.822573992098505,-10.95748658951496,-10.999091574305456,2024-10-10,-4.0802065019065115,0.0924434719449346,0.13840134945534563,1.0
-0.4482573874328288,-0.9742277042139585,-3.981899917746142,-4.872219260962911,-6.110098889776493,-6.836732094410382,-8.125721175102836,2024-10-11,-1.834895903124101,0.19201029101604716,0.22174154833077933,1.0
-3.786927586672734,-5.144634960297714,-7.292197612644248,-6.702167316460707,-6.34118473459572,-6.2111200445173935,-6.156670424407412,2024-10-12,-5.0863075230591095,0.3287029055503522,0.34187717523394134,1.0
-1.6578482400558934,-3.2748498674887054,-7.4979067179427625,-7.495080567249319,-7.3702091809171995,-7.277708819196304,-7.044102429477811,2024-10-13,-3.0792526779693628,0.16259935115272353,0.11063500392266115,1.0
-1.524721849108783,-2.9396966457892364,-6.814391094514605,-6.898308746807636,-6.9450431130301515,-6.956415990385591,-6.911313372192079,2024-10-14,-1.9271547447544741,0.024900273986736103,0.03840159291816228,1.0
-2.1628205876510433,-3.764626360050888,-7.333973243697074,-7.159240939756945,-7.01212978176343,-6.940727919780655,-6.805964187930712,2024-10-15,-2.3365485822138057,2.6404694865960505e-18,4.003858863550886e-18,1.0
-4.094477179305794,-5.904925394594757,-8.83425112485038,-8.291728196744266,-7.851553409427178,-7.643764665449204,-7.2992495183961,2024-10-16,-5.611505305450613,0.11182143138503199,0.13003143985532978,1.0
-7.14099541018071,-8.799970560890051,-10.782917721659638,-9.910201014120576,-9.189302595544872,-8.845854527598158,-8.277325412322563,2024-10-17,-8.4377474171816,0.2657861191308404,0.28397719104198765,1.0
-10.520971854710178,-11.675389772401793,-12.737656728416543,-11.621488029062046,-10.675995108512943,-10.221060193870104,-9.463805683493288,2024-10-18,-11.261282066603869,0.2803699988683945,0.31860543859578433,1.0
-3.418475271901521,-6.2342440516779805,-12.047771340911407,-11.873022571092198,-11.41628463705823,-11.119952043161685,-10.459999171469168,2024-10-19,-5.088918566227739,0.18059632868688352,0.09721746792053843,1.0
-6.019653028234784,-8.51770839280496,-12.231250503039101,-11.756112276303531,-11.328466504701629,-11.10824743307294,-10.662787190708833,2024-10-20,-6.727178353816168,0.08817282838788733,0.1203968782700289,1.0
-9.173081949713698,-11.27561130435692,-13.701977679219306,-12.855604322175168,-12.138956153960423,-11.791973575529102,-11.195210211545712,2024-10-21,-10.634221348619342,0.23384902805777857,0.24559826611857766,1.0
-12.709329872890399,-14.09969838065458,-15.372957388638495,-14.255436034898242,-13.299453418802354,-12.836560630915637,-12.057608181199257,2024-10-22,-13.571219419600604,0.27093789650699907,0.2730856961098416,1.0
-15.93961971578093,-16.60416840408527,-16.935608063840697,-15.634327213182424,-14.509322893915938,-13.962088893893133,-13.041154207131099,2024-10-23,-16.284227029250484,0.1902100298491486,0.18566684667557198,1.0
-18.945035009048294,-18.87625945197508,-18.41897585032992,-16.972686330114094,-15.713435898348646,-15.099183701486071,-14.065985106953352,2024-10-24,-18.68217246568294,0.17158053286924319,0.1744810378553796,1.0
-22.699785985355742,-21.369737638528928,-19.943731357323404,-18.346561175939925,-16.951619109892494,-16.271397523825147,-15.132300257972108,2024-10-25,-21.36093158079857,0.21478410529082909,0.2201269517697085,1.0
-27.252426700873833,-24.06064529185197,-21.487806832609362,-19.740409178622283,-18.215885428429722,-17.47312538298452,-16.234602847447114,2024-10-26,-24.30787555563783,0.20808440774890646,0.20856372253326114,1.0
-32.01046415725895,-26.77932594703453,-23.03045076669861,-21.142711302292266,-19.495201433725335,-18.69346704018587,-17.36223240420291,2024-10-27,-26.560606628385685,0.17879284180563407,0.18486415308536489,1.0
-35.67962041047413,-29.28490880115993,-24.598994125258443,-22.580111883847653,-20.811728966002537,-19.9510226525925,-18.526365537927337,2024-10-28,-26.545555897613376,0.16645008482043167,0.1618206275891202,1.0
-38.513385013691305,-31.37296563192461,-26.09322587814394,-23.975195764068932,-22.112797652389585,-21.20443314199425,-19.701156036469293,2024-10-29,-28.679883456729076,0.15124134155305136,0.15586950918549392,1.0
-41.06078949566171,-33.264685708854984,-27.538076473520473,-25.34374870026568,-23.404144794619175,-22.45601760455233,-20.884891976321942,2024-10-30,-28.361402941063652,0.14160831778094982,0.14119934369713483,1.0
-43.47535357137658,-35.01058978191547,-28.91357350289728,-26.66370772625746,-24.66421321156003,-23.68502332958377,-22.060025486754288,2024-10-31,-29.624905235917733,0.13119459886369605,0.1328783753823863,1.0
-45.876105041109014,-36.678094414978474,-30.241197934629316,-27.945544333612816,-25.89794933336484,-24.893697327696255,-23.224745222809364,2024-11-01,-30.57624791661017,0.12171254667954873,0.12451550384914672,1.0
-47.96938152785397,-38.2261537583231,-31.522443580774052,-29.19152703094258,-27.106188833538972,-26.082167189413465,-24.377435483424996,2024-11-02,-31.071393935630084,0.1106602182825864,0.11040403391048047,1.0
-49.57020472107434,-39.57824551740027,-32.736867691146564,-30.385527265346056,-28.276096571058112,-27.238577298585614,-25.508550249742214,2024-11-03,-31.733316346201338,0.09544298211620858,0.09401231217453163,1.0
-50.941338034266586,-40.79647420619004,-33.8986053627711,-31.530704964315944,-29.40705322934687,-28.361147043549003,-26.614373907128144,2024-11-04,-32.923390298078246,0.08270043757331662,0.08227666160986247,1.0
-52.464824971202695,-42.02803652755683,-35.02303174926094,-32.64590776301088,-30.51034070458544,-29.457917204662138,-27.6985152076774,2024-11-05,-34.03365221270859,0.07582540234246601,0.0855535721577943,1.0
-53.89797479233145,-43.47407721856522,-36.18647641672778,-33.79073949342737,-31.632075859543377,-30.568090227133904,-28.78819850144009,2024-11-06,-34.228680573667276,0.08806847792040695,0.07941876034458967,1.0
-55.085372323555305,-44.50789134235156,-37.308749196973984,-34.89203694048017,-32.717944315463534,-31.645428787741643,-29.851502046895767,2024-11-07,-36.222178124489595,0.07107460302987981,0.07622294952036432,1.0
-55.44814400656668,-45.45028485626961,-38.31883994980947,-35.92598373949831,-33.76145681727594,-32.69171337778848,-30.89594242365215,2024-11-08,-36.500207445844104,0.060189513675533726,0.05727591200215573,1.0
-55.625896003760445,-46.13755506164081,-39.2602358894762,-36.891642948213075,-34.746370032973815,-33.68471801827553,-31.898331001419688,2024-11-09,-37.7231151113607,0.04723928351343043,0.04984447035695979,1.0
-56.185574121359735,-46.981242981909126,-40.26162727261893,-37.89521462304417,-35.74757842981515,-34.68440976149705,-32.89538122490021,2024-11-10,-38.78431923842396,0.05588572298754872,0.06052970664487824,1.0
-56.10362343776796,-47.80176856956733,-41.18956037916413,-38.84264794588411,-36.709873220708936,-35.65337048994081,-33.87135671504694,2024-11-11,NaN,0.05194891685058446,0.04134654504599994,1.0
-52.625247762609014,-46.837496243503004,-41.75422194175636,-39.53552975296199,-37.49975212283599,-36.483547815876214,-34.75251017239862,2024-11-12,-39.985011659659165,0.013158119892841727,0.01628948056141489,1.0
-3.8205233121994024,-10.300653017699439,-31.359413019698337,-34.822889230206854,-35.91219163139535,-35.95711053017075,-35.094967192708786,2024-11-13,-28.315189925811296,0.03162189693260754,0.03076950119799273,1.0
-6.897517400228584,-12.93162823436209,-25.911196517236476,-28.284909046478607,-30.392018025619453,-31.359270735782886,-32.41459427683864,2024-11-14,NaN,0.12176695680613396,0.039130006967892275,1.0
-9.58662575694453,-15.422475647418942,-25.523737128347395,-26.762961211301548,-28.090922357512838,-28.784720474872653,-29.903033494410703,2024-11-15,NaN,0.0,0.02436119263532372,1.0
-12.003938635425914,-17.654176168261742,-26.0517733819004,-26.64763461531519,-27.391979588199323,-27.80872158665948,-28.58186803223168,2024-11-16,NaN,0.0,0.013437351564050721,1.0
-14.450844727080504,-19.747146663275373,-26.839395006137423,-27.00716060481444,-27.328784266879868,-27.529322664372323,-27.943076597524858,2024-11-17,-13.907653864013744,0.007049170352351719,0.02229232256491314,1.0
-16.932314424276207,-21.789799686117334,-27.73821794133428,-27.5713057238719,-27.557226843116716,-27.58229493014192,-27.680299012773183,2024-11-18,-16.63531573645937,0.021642318808288215,0.023184001430960378,1.0
-19.97646828154428,-24.03052987842552,-28.707668219071657,-28.248037509082273,-27.94861494516205,-27.825795505016288,-27.655733409012036,2024-11-19,-19.986130206813947,0.047816993656416056,0.056662433688588164,1.0
-0.22931548055333895,-0.574156970475355,-4.764337890873226,-9.395426840136327,-16.42703210115584,-20.32410707091461,-24.70637162695746,2024-11-20,-0.5119754135328922,0.019991809957797247,0.005745864277834635,1.0
-0.41197927818366353,-0.8388801053813849,-3.1961884927645805,-3.6029156657443067,-4.462990854115414,-5.085829452715288,-7.2717180150892675,2024-11-21,NaN,0.05279396013447048,0.0011717283463052771,1.0
-0.9288330632038458,-1.796100541372257,-4.603521047773059,-4.573394862415802,-4.627070655002907,-4.68600213680145,-4.982525542370804,2024-11-22,NaN,0.0,0.0,1.0
-2.6340241623892484,-4.070989707253606,-6.728408569237078,-6.250347064720316,-5.885469553205633,-5.723010212589936,-5.502044120515695,2024-11-23,NaN,0.0,0.0,1.0
-4.264684466396354,-6.035649323404971,-8.603772444734208,-7.934134939202596,-7.370489123311737,-7.0998895901316486,-6.648719792328433,2024-11-24,NaN,0.0,0.0,1.0
